# PC-SAFT-Titan -- Daniel Cordier
# https://www.researchgate.net/profile/Daniel_Cordier
# http://orcid.org/0000-0003-4515-6271
#
# Computation date: 07/07/2021 -- 20h 49min 18s
# Temperature:   120.00 K
# Species 1: N2    
# Species 2: CH4   
#
# yN2 (vap)      P (bar)      
  8.7699940E-01  1.3674505E+01
  8.7707908E-01  1.3680725E+01
  8.7715870E-01  1.3686945E+01
  8.7723826E-01  1.3693163E+01
  8.7731777E-01  1.3699381E+01
  8.7739721E-01  1.3705598E+01
  8.7747660E-01  1.3711813E+01
  8.7755593E-01  1.3718028E+01
  8.7763520E-01  1.3724242E+01
  8.7771442E-01  1.3730455E+01
  8.7779358E-01  1.3736667E+01
  8.7787268E-01  1.3742878E+01
  8.7795172E-01  1.3749088E+01
  8.7803071E-01  1.3755297E+01
  8.7810963E-01  1.3761506E+01
  8.7818851E-01  1.3767713E+01
  8.7826732E-01  1.3773919E+01
  8.7834608E-01  1.3780125E+01
  8.7842479E-01  1.3786329E+01
  8.7850343E-01  1.3792533E+01
  8.7858202E-01  1.3798736E+01
  8.7866056E-01  1.3804938E+01
  8.7873904E-01  1.3811139E+01
  8.7881746E-01  1.3817339E+01
  8.7889583E-01  1.3823538E+01
  8.7897415E-01  1.3829736E+01
  8.7905241E-01  1.3835934E+01
  8.7913061E-01  1.3842130E+01
  8.7920876E-01  1.3848326E+01
  8.7928686E-01  1.3854521E+01
  8.7936490E-01  1.3860715E+01
  8.7944288E-01  1.3866908E+01
  8.7952081E-01  1.3873100E+01
  8.7959869E-01  1.3879291E+01
  8.7967652E-01  1.3885482E+01
  8.7975429E-01  1.3891671E+01
  8.7983200E-01  1.3897860E+01
  8.7990967E-01  1.3904048E+01
  8.7998728E-01  1.3910235E+01
  8.8006483E-01  1.3916421E+01
  8.8014234E-01  1.3922607E+01
  8.8021979E-01  1.3928791E+01
  8.8029719E-01  1.3934975E+01
  8.8037453E-01  1.3941158E+01
  8.8045182E-01  1.3947340E+01
  8.8052907E-01  1.3953521E+01
  8.8060625E-01  1.3959702E+01
  8.8068339E-01  1.3965881E+01
  8.8076048E-01  1.3972060E+01
  8.8083751E-01  1.3978238E+01
  8.8091449E-01  1.3984415E+01
  8.8099142E-01  1.3990592E+01
  8.8106830E-01  1.3996768E+01
  8.8114513E-01  1.4002942E+01
  8.8122190E-01  1.4009117E+01
  8.8129863E-01  1.4015290E+01
  8.8137530E-01  1.4021462E+01
  8.8145193E-01  1.4027634E+01
  8.8152850E-01  1.4033805E+01
  8.8160503E-01  1.4039975E+01
  8.8168150E-01  1.4046145E+01
  8.8175792E-01  1.4052313E+01
  8.8183430E-01  1.4058481E+01
  8.8191062E-01  1.4064648E+01
  8.8198689E-01  1.4070815E+01
  8.8206312E-01  1.4076980E+01
  8.8213929E-01  1.4083145E+01
  8.8221542E-01  1.4089309E+01
  8.8229150E-01  1.4095473E+01
  8.8236752E-01  1.4101636E+01
  8.8244350E-01  1.4107797E+01
  8.8251943E-01  1.4113959E+01
  8.8259531E-01  1.4120119E+01
  8.8267115E-01  1.4126279E+01
  8.8274693E-01  1.4132438E+01
  8.8282267E-01  1.4138596E+01
  8.8289836E-01  1.4144754E+01
  8.8297400E-01  1.4150911E+01
  8.8304959E-01  1.4157067E+01
  8.8312513E-01  1.4163223E+01
  8.8320063E-01  1.4169378E+01
  8.8327608E-01  1.4175532E+01
  8.8335149E-01  1.4181685E+01
  8.8342684E-01  1.4187838E+01
  8.8350215E-01  1.4193990E+01
  8.8357741E-01  1.4200141E+01
  8.8365263E-01  1.4206292E+01
  8.8372780E-01  1.4212442E+01
  8.8380292E-01  1.4218592E+01
  8.8387799E-01  1.4224740E+01
  8.8395302E-01  1.4230888E+01
  8.8402801E-01  1.4237036E+01
  8.8410294E-01  1.4243183E+01
  8.8417784E-01  1.4249329E+01
  8.8425268E-01  1.4255474E+01
  8.8432748E-01  1.4261619E+01
  8.8440224E-01  1.4267763E+01
  8.8447695E-01  1.4273907E+01
  8.8455161E-01  1.4280050E+01
  8.8462623E-01  1.4286192E+01
  8.8470081E-01  1.4292334E+01
  8.8477534E-01  1.4298475E+01
  8.8484982E-01  1.4304615E+01
  8.8492426E-01  1.4310755E+01
  8.8499866E-01  1.4316894E+01
  8.8507301E-01  1.4323033E+01
  8.8514732E-01  1.4329171E+01
  8.8522158E-01  1.4335308E+01
  8.8529580E-01  1.4341445E+01
  8.8536998E-01  1.4347581E+01
  8.8544411E-01  1.4353716E+01
  8.8551820E-01  1.4359851E+01
  8.8559224E-01  1.4365986E+01
  8.8566625E-01  1.4372120E+01
  8.8574020E-01  1.4378253E+01
  8.8581412E-01  1.4384386E+01
  8.8588799E-01  1.4390518E+01
  8.8596182E-01  1.4396649E+01
  8.8603561E-01  1.4402780E+01
  8.8610936E-01  1.4408911E+01
  8.8618306E-01  1.4415041E+01
  8.8625672E-01  1.4421170E+01
  8.8633034E-01  1.4427299E+01
  8.8640391E-01  1.4433427E+01
  8.8647745E-01  1.4439555E+01
  8.8655094E-01  1.4445682E+01
  8.8662439E-01  1.4451808E+01
  8.8669780E-01  1.4457934E+01
  8.8677116E-01  1.4464060E+01
  8.8684449E-01  1.4470185E+01
  8.8691778E-01  1.4476310E+01
  8.8699102E-01  1.4482434E+01
  8.8706422E-01  1.4488557E+01
  8.8713738E-01  1.4494680E+01
  8.8721050E-01  1.4500802E+01
  8.8728358E-01  1.4506924E+01
  8.8735663E-01  1.4513046E+01
  8.8742962E-01  1.4519167E+01
  8.8750258E-01  1.4525287E+01
  8.8757550E-01  1.4531407E+01
  8.8764838E-01  1.4537527E+01
  8.8772122E-01  1.4543646E+01
  8.8779402E-01  1.4549764E+01
  8.8786678E-01  1.4555882E+01
  8.8793950E-01  1.4562000E+01
  8.8801218E-01  1.4568117E+01
  8.8808482E-01  1.4574234E+01
  8.8815743E-01  1.4580350E+01
  8.8822999E-01  1.4586466E+01
  8.8830251E-01  1.4592581E+01
  8.8837500E-01  1.4598696E+01
  8.8844745E-01  1.4604810E+01
  8.8851985E-01  1.4610924E+01
  8.8859222E-01  1.4617038E+01
  8.8866456E-01  1.4623151E+01
  8.8873685E-01  1.4629263E+01
  8.8880910E-01  1.4635376E+01
  8.8888132E-01  1.4641487E+01
  8.8895350E-01  1.4647599E+01
  8.8902564E-01  1.4653710E+01
  8.8909774E-01  1.4659820E+01
  8.8916981E-01  1.4665930E+01
  8.8924184E-01  1.4672040E+01
  8.8931383E-01  1.4678149E+01
  8.8938578E-01  1.4684258E+01
  8.8945770E-01  1.4690367E+01
  8.8952958E-01  1.4696475E+01
  8.8960142E-01  1.4702583E+01
  8.8967323E-01  1.4708690E+01
  8.8974500E-01  1.4714797E+01
  8.8981673E-01  1.4720904E+01
  8.8988843E-01  1.4727010E+01
  8.8996009E-01  1.4733116E+01
  8.9003171E-01  1.4739221E+01
  8.9010330E-01  1.4745326E+01
  8.9017485E-01  1.4751431E+01
  8.9024636E-01  1.4757535E+01
  8.9031784E-01  1.4763639E+01
  8.9038929E-01  1.4769743E+01
  8.9046070E-01  1.4775846E+01
  8.9053207E-01  1.4781949E+01
  8.9060341E-01  1.4788052E+01
  8.9067471E-01  1.4794154E+01
  8.9074598E-01  1.4800256E+01
  8.9081721E-01  1.4806358E+01
  8.9088841E-01  1.4812459E+01
  8.9095957E-01  1.4818560E+01
  8.9103070E-01  1.4824661E+01
  8.9110180E-01  1.4830761E+01
  8.9117286E-01  1.4836862E+01
  8.9124388E-01  1.4842961E+01
  8.9131487E-01  1.4849061E+01
  8.9138583E-01  1.4855160E+01
  8.9145675E-01  1.4861259E+01
  8.9152764E-01  1.4867357E+01
  8.9159849E-01  1.4873456E+01
  8.9166932E-01  1.4879554E+01
  8.9174010E-01  1.4885651E+01
  8.9181086E-01  1.4891749E+01
  8.9188158E-01  1.4897846E+01
  8.9195227E-01  1.4903943E+01
  8.9202292E-01  1.4910039E+01
  8.9209354E-01  1.4916136E+01
  8.9216413E-01  1.4922232E+01
  8.9223469E-01  1.4928328E+01
  8.9230521E-01  1.4934423E+01
  8.9237570E-01  1.4940519E+01
  8.9244616E-01  1.4946614E+01
  8.9251658E-01  1.4952709E+01
  8.9258698E-01  1.4958803E+01
  8.9265734E-01  1.4964898E+01
  8.9272767E-01  1.4970992E+01
  8.9279796E-01  1.4977086E+01
  8.9286823E-01  1.4983179E+01
  8.9293846E-01  1.4989273E+01
  8.9300866E-01  1.4995366E+01
  8.9307883E-01  1.5001459E+01
  8.9314897E-01  1.5007552E+01
  8.9321908E-01  1.5013644E+01
  8.9328916E-01  1.5019737E+01
  8.9335920E-01  1.5025829E+01
  8.9342922E-01  1.5031921E+01
  8.9349920E-01  1.5038013E+01
  8.9356915E-01  1.5044105E+01
  8.9363907E-01  1.5050196E+01
  8.9370896E-01  1.5056287E+01
  8.9377882E-01  1.5062378E+01
  8.9384865E-01  1.5068469E+01
  8.9391845E-01  1.5074560E+01
  8.9398822E-01  1.5080651E+01
  8.9405796E-01  1.5086741E+01
  8.9412767E-01  1.5092831E+01
  8.9419735E-01  1.5098921E+01
  8.9426700E-01  1.5105011E+01
  8.9433662E-01  1.5111101E+01
  8.9440621E-01  1.5117191E+01
  8.9447577E-01  1.5123280E+01
  8.9454531E-01  1.5129370E+01
  8.9461481E-01  1.5135459E+01
  8.9468428E-01  1.5141548E+01
  8.9475373E-01  1.5147637E+01
  8.9482314E-01  1.5153726E+01
  8.9489253E-01  1.5159815E+01
  8.9496188E-01  1.5165903E+01
  8.9503121E-01  1.5171992E+01
  8.9510051E-01  1.5178080E+01
  8.9516979E-01  1.5184168E+01
  8.9523903E-01  1.5190257E+01
  8.9530824E-01  1.5196345E+01
  8.9537743E-01  1.5202433E+01
  8.9544659E-01  1.5208521E+01
  8.9551572E-01  1.5214608E+01
  8.9558482E-01  1.5220696E+01
  8.9565390E-01  1.5226784E+01
  8.9572295E-01  1.5232871E+01
  8.9579197E-01  1.5238959E+01
  8.9586096E-01  1.5245046E+01
  8.9592993E-01  1.5251134E+01
  8.9599886E-01  1.5257221E+01
  8.9606778E-01  1.5263308E+01
  8.9613666E-01  1.5269396E+01
  8.9620552E-01  1.5275483E+01
  8.9627435E-01  1.5281570E+01
  8.9634315E-01  1.5287657E+01
  8.9641193E-01  1.5293744E+01
  8.9648068E-01  1.5299831E+01
  8.9654940E-01  1.5305918E+01
  8.9661810E-01  1.5312005E+01
  8.9668677E-01  1.5318092E+01
  8.9675541E-01  1.5324179E+01
  8.9682403E-01  1.5330266E+01
  8.9689262E-01  1.5336352E+01
  8.9696119E-01  1.5342439E+01
  8.9702973E-01  1.5348526E+01
  8.9709825E-01  1.5354613E+01
  8.9716674E-01  1.5360700E+01
  8.9723520E-01  1.5366787E+01
  8.9730364E-01  1.5372874E+01
  8.9737205E-01  1.5378960E+01
  8.9744044E-01  1.5385047E+01
  8.9750880E-01  1.5391134E+01
  8.9757714E-01  1.5397221E+01
  8.9764546E-01  1.5403308E+01
  8.9771374E-01  1.5409395E+01
  8.9778201E-01  1.5415482E+01
  8.9785025E-01  1.5421569E+01
  8.9791846E-01  1.5427656E+01
  8.9798665E-01  1.5433743E+01
  8.9805482E-01  1.5439831E+01
  8.9812296E-01  1.5445918E+01
  8.9819108E-01  1.5452005E+01
  8.9825917E-01  1.5458092E+01
  8.9832724E-01  1.5464180E+01
  8.9839529E-01  1.5470267E+01
  8.9846331E-01  1.5476355E+01
  8.9853131E-01  1.5482443E+01
  8.9859928E-01  1.5488530E+01
  8.9866723E-01  1.5494618E+01
  8.9873516E-01  1.5500706E+01
  8.9880306E-01  1.5506794E+01
  8.9887094E-01  1.5512882E+01
  8.9893880E-01  1.5518970E+01
  8.9900664E-01  1.5525059E+01
  8.9907445E-01  1.5531147E+01
  8.9914224E-01  1.5537235E+01
  8.9921000E-01  1.5543324E+01
  8.9927775E-01  1.5549413E+01
  8.9934547E-01  1.5555502E+01
  8.9941317E-01  1.5561591E+01
  8.9948085E-01  1.5567680E+01
  8.9954850E-01  1.5573769E+01
  8.9961613E-01  1.5579858E+01
  8.9968374E-01  1.5585948E+01
  8.9975133E-01  1.5592037E+01
  8.9981890E-01  1.5598127E+01
  8.9988644E-01  1.5604217E+01
  8.9995396E-01  1.5610307E+01
  9.0002146E-01  1.5616397E+01
  9.0008894E-01  1.5622488E+01
  9.0015640E-01  1.5628578E+01
  9.0022384E-01  1.5634669E+01
  9.0029125E-01  1.5640760E+01
  9.0035865E-01  1.5646851E+01
  9.0042602E-01  1.5652942E+01
  9.0049337E-01  1.5659034E+01
  9.0056071E-01  1.5665125E+01
  9.0062802E-01  1.5671217E+01
  9.0069531E-01  1.5677309E+01
  9.0076258E-01  1.5683401E+01
  9.0082982E-01  1.5689494E+01
  9.0089705E-01  1.5695586E+01
  9.0096426E-01  1.5701679E+01
  9.0103145E-01  1.5707772E+01
  9.0109862E-01  1.5713866E+01
  9.0116576E-01  1.5719959E+01
  9.0123289E-01  1.5726053E+01
  9.0130000E-01  1.5732147E+01
  9.0136709E-01  1.5738241E+01
  9.0143416E-01  1.5744335E+01
  9.0150120E-01  1.5750430E+01
  9.0156823E-01  1.5756525E+01
  9.0163524E-01  1.5762620E+01
  9.0170223E-01  1.5768716E+01
  9.0176921E-01  1.5774811E+01
  9.0183616E-01  1.5780907E+01
  9.0190309E-01  1.5787003E+01
  9.0197000E-01  1.5793100E+01
  9.0203690E-01  1.5799196E+01
  9.0210378E-01  1.5805293E+01
  9.0217063E-01  1.5811391E+01
  9.0223747E-01  1.5817488E+01
  9.0230429E-01  1.5823586E+01
  9.0237110E-01  1.5829684E+01
  9.0243788E-01  1.5835783E+01
  9.0250464E-01  1.5841881E+01
  9.0257139E-01  1.5847980E+01
  9.0263812E-01  1.5854080E+01
  9.0270483E-01  1.5860179E+01
  9.0277153E-01  1.5866279E+01
  9.0283820E-01  1.5872380E+01
  9.0290486E-01  1.5878480E+01
  9.0297150E-01  1.5884581E+01
  9.0303812E-01  1.5890682E+01
  9.0310473E-01  1.5896784E+01
  9.0317132E-01  1.5902886E+01
  9.0323789E-01  1.5908988E+01
  9.0330444E-01  1.5915091E+01
  9.0337098E-01  1.5921194E+01
  9.0343749E-01  1.5927297E+01
  9.0350400E-01  1.5933400E+01
  9.0357048E-01  1.5939504E+01
  9.0363695E-01  1.5945609E+01
  9.0370340E-01  1.5951714E+01
  9.0376984E-01  1.5957819E+01
  9.0383626E-01  1.5963924E+01
  9.0390266E-01  1.5970030E+01
  9.0396905E-01  1.5976136E+01
  9.0403542E-01  1.5982243E+01
  9.0410177E-01  1.5988350E+01
  9.0416811E-01  1.5994457E+01
  9.0423443E-01  1.6000565E+01
  9.0430074E-01  1.6006673E+01
  9.0436703E-01  1.6012782E+01
  9.0443330E-01  1.6018891E+01
  9.0449956E-01  1.6025000E+01
  9.0456580E-01  1.6031110E+01
  9.0463203E-01  1.6037220E+01
  9.0469824E-01  1.6043331E+01
  9.0476444E-01  1.6049442E+01
  9.0483062E-01  1.6055554E+01
  9.0489679E-01  1.6061666E+01
  9.0496294E-01  1.6067778E+01
  9.0502908E-01  1.6073891E+01
  9.0509520E-01  1.6080004E+01
  9.0516131E-01  1.6086118E+01
  9.0522740E-01  1.6092232E+01
  9.0529348E-01  1.6098347E+01
  9.0535955E-01  1.6104462E+01
  9.0542560E-01  1.6110578E+01
  9.0549163E-01  1.6116694E+01
  9.0555765E-01  1.6122811E+01
  9.0562366E-01  1.6128928E+01
  9.0568965E-01  1.6135045E+01
  9.0575563E-01  1.6141163E+01
  9.0582159E-01  1.6147282E+01
  9.0588755E-01  1.6153401E+01
  9.0595348E-01  1.6159520E+01
  9.0601941E-01  1.6165640E+01
  9.0608532E-01  1.6171761E+01
  9.0615121E-01  1.6177882E+01
  9.0621710E-01  1.6184003E+01
  9.0628297E-01  1.6190125E+01
  9.0634882E-01  1.6196248E+01
  9.0641467E-01  1.6202371E+01
  9.0648050E-01  1.6208495E+01
  9.0654632E-01  1.6214619E+01
  9.0661212E-01  1.6220744E+01
  9.0667791E-01  1.6226869E+01
  9.0674369E-01  1.6232995E+01
  9.0680946E-01  1.6239121E+01
  9.0687521E-01  1.6245248E+01
  9.0694095E-01  1.6251375E+01
  9.0700668E-01  1.6257503E+01
  9.0707240E-01  1.6263632E+01
  9.0713811E-01  1.6269761E+01
  9.0720380E-01  1.6275891E+01
  9.0726948E-01  1.6282021E+01
  9.0733515E-01  1.6288152E+01
  9.0740080E-01  1.6294284E+01
  9.0746645E-01  1.6300416E+01
  9.0753208E-01  1.6306548E+01
  9.0759771E-01  1.6312682E+01
  9.0766332E-01  1.6318815E+01
  9.0772891E-01  1.6324950E+01
  9.0779450E-01  1.6331085E+01
  9.0786008E-01  1.6337221E+01
  9.0792564E-01  1.6343357E+01
  9.0799120E-01  1.6349494E+01
  9.0805674E-01  1.6355632E+01
  9.0812227E-01  1.6361770E+01
  9.0818779E-01  1.6367909E+01
  9.0825330E-01  1.6374048E+01
  9.0831880E-01  1.6380188E+01
  9.0838429E-01  1.6386329E+01
  9.0844977E-01  1.6392470E+01
  9.0851524E-01  1.6398612E+01
  9.0858070E-01  1.6404755E+01
  9.0864615E-01  1.6410899E+01
  9.0871158E-01  1.6417043E+01
  9.0877701E-01  1.6423187E+01
  9.0884243E-01  1.6429333E+01
  9.0890784E-01  1.6435479E+01
  9.0897323E-01  1.6441626E+01
  9.0903862E-01  1.6447773E+01
  9.0910400E-01  1.6453921E+01
  9.0916937E-01  1.6460070E+01
  9.0923473E-01  1.6466219E+01
  9.0930008E-01  1.6472370E+01
  9.0936542E-01  1.6478521E+01
  9.0943075E-01  1.6484672E+01
  9.0949607E-01  1.6490825E+01
  9.0956138E-01  1.6496978E+01
  9.0962669E-01  1.6503132E+01
  9.0969198E-01  1.6509286E+01
  9.0975727E-01  1.6515441E+01
  9.0982255E-01  1.6521597E+01
  9.0988781E-01  1.6527754E+01
  9.0995307E-01  1.6533912E+01
  9.1001833E-01  1.6540070E+01
  9.1008357E-01  1.6546229E+01
  9.1014880E-01  1.6552389E+01
  9.1021403E-01  1.6558549E+01
  9.1027925E-01  1.6564710E+01
  9.1034446E-01  1.6570872E+01
  9.1040966E-01  1.6577035E+01
  9.1047485E-01  1.6583199E+01
  9.1054004E-01  1.6589363E+01
  9.1060522E-01  1.6595528E+01
  9.1067039E-01  1.6601694E+01
  9.1073555E-01  1.6607861E+01
  9.1080071E-01  1.6614028E+01
  9.1086586E-01  1.6620197E+01
  9.1093100E-01  1.6626366E+01
  9.1099613E-01  1.6632536E+01
  9.1106126E-01  1.6638707E+01
  9.1112637E-01  1.6644878E+01
  9.1119149E-01  1.6651051E+01
  9.1125659E-01  1.6657224E+01
  9.1132169E-01  1.6663398E+01
  9.1138678E-01  1.6669573E+01
  9.1145187E-01  1.6675748E+01
  9.1151694E-01  1.6681925E+01
  9.1158202E-01  1.6688102E+01
  9.1164708E-01  1.6694281E+01
  9.1171214E-01  1.6700460E+01
  9.1177719E-01  1.6706640E+01
  9.1184224E-01  1.6712821E+01
  9.1190728E-01  1.6719002E+01
  9.1197231E-01  1.6725185E+01
  9.1203734E-01  1.6731368E+01
  9.1210236E-01  1.6737553E+01
  9.1216738E-01  1.6743738E+01
  9.1223239E-01  1.6749924E+01
  9.1229739E-01  1.6756111E+01
  9.1236239E-01  1.6762299E+01
  9.1242739E-01  1.6768488E+01
  9.1249237E-01  1.6774678E+01
  9.1255736E-01  1.6780868E+01
  9.1262233E-01  1.6787060E+01
  9.1268731E-01  1.6793252E+01
  9.1275227E-01  1.6799446E+01
  9.1281724E-01  1.6805640E+01
  9.1288219E-01  1.6811835E+01
  9.1294715E-01  1.6818031E+01
  9.1301210E-01  1.6824228E+01
  9.1307704E-01  1.6830426E+01
  9.1314198E-01  1.6836625E+01
  9.1320691E-01  1.6842825E+01
  9.1327184E-01  1.6849026E+01
  9.1333677E-01  1.6855228E+01
  9.1340169E-01  1.6861431E+01
  9.1346660E-01  1.6867635E+01
  9.1353152E-01  1.6873840E+01
  9.1359643E-01  1.6880045E+01
  9.1366133E-01  1.6886252E+01
  9.1372623E-01  1.6892460E+01
  9.1379113E-01  1.6898669E+01
  9.1385602E-01  1.6904878E+01
  9.1392091E-01  1.6911089E+01
  9.1398580E-01  1.6917301E+01
  9.1405068E-01  1.6923513E+01
  9.1411556E-01  1.6929727E+01
  9.1418044E-01  1.6935942E+01
  9.1424531E-01  1.6942158E+01
  9.1431018E-01  1.6948374E+01
  9.1437505E-01  1.6954592E+01
  9.1443991E-01  1.6960811E+01
  9.1450477E-01  1.6967031E+01
  9.1456963E-01  1.6973252E+01
  9.1463448E-01  1.6979474E+01
  9.1469934E-01  1.6985697E+01
  9.1476419E-01  1.6991921E+01
  9.1482903E-01  1.6998146E+01
  9.1489388E-01  1.7004372E+01
  9.1495872E-01  1.7010600E+01
  9.1502356E-01  1.7016828E+01
  9.1508840E-01  1.7023057E+01
  9.1515324E-01  1.7029288E+01
  9.1521807E-01  1.7035519E+01
  9.1528290E-01  1.7041752E+01
  9.1534773E-01  1.7047986E+01
  9.1541256E-01  1.7054221E+01
  9.1547739E-01  1.7060457E+01
  9.1554221E-01  1.7066694E+01
  9.1560704E-01  1.7072932E+01
  9.1567186E-01  1.7079171E+01
  9.1573668E-01  1.7085412E+01
  9.1580150E-01  1.7091653E+01
  9.1586632E-01  1.7097896E+01
  9.1593114E-01  1.7104140E+01
  9.1599595E-01  1.7110385E+01
  9.1606077E-01  1.7116631E+01
  9.1612558E-01  1.7122878E+01
  9.1619040E-01  1.7129126E+01
  9.1625521E-01  1.7135376E+01
  9.1632002E-01  1.7141627E+01
  9.1638483E-01  1.7147879E+01
  9.1644964E-01  1.7154132E+01
  9.1651446E-01  1.7160386E+01
  9.1657927E-01  1.7166641E+01
  9.1664408E-01  1.7172898E+01
  9.1670889E-01  1.7179156E+01
  9.1677370E-01  1.7185415E+01
  9.1683851E-01  1.7191675E+01
  9.1690332E-01  1.7197936E+01
  9.1696813E-01  1.7204199E+01
  9.1703294E-01  1.7210462E+01
  9.1709775E-01  1.7216727E+01
  9.1716256E-01  1.7222994E+01
  9.1722737E-01  1.7229261E+01
  9.1729218E-01  1.7235530E+01
  9.1735700E-01  1.7241799E+01
  9.1742181E-01  1.7248071E+01
  9.1748663E-01  1.7254343E+01
  9.1755144E-01  1.7260616E+01
  9.1761626E-01  1.7266891E+01
  9.1768108E-01  1.7273167E+01
  9.1774589E-01  1.7279445E+01
  9.1781071E-01  1.7285723E+01
  9.1787554E-01  1.7292003E+01
  9.1794036E-01  1.7298284E+01
  9.1800518E-01  1.7304567E+01
  9.1807001E-01  1.7310851E+01
  9.1813484E-01  1.7317135E+01
  9.1819966E-01  1.7323422E+01
  9.1826449E-01  1.7329709E+01
  9.1832933E-01  1.7335998E+01
  9.1839416E-01  1.7342288E+01
  9.1845900E-01  1.7348580E+01
  9.1852384E-01  1.7354873E+01
  9.1858868E-01  1.7361167E+01
  9.1865352E-01  1.7367462E+01
  9.1871837E-01  1.7373759E+01
  9.1878321E-01  1.7380057E+01
  9.1884806E-01  1.7386356E+01
  9.1891292E-01  1.7392657E+01
  9.1897777E-01  1.7398959E+01
  9.1904263E-01  1.7405263E+01
  9.1910749E-01  1.7411568E+01
  9.1917236E-01  1.7417874E+01
  9.1923722E-01  1.7424181E+01
  9.1930209E-01  1.7430490E+01
  9.1936697E-01  1.7436801E+01
  9.1943184E-01  1.7443112E+01
  9.1949672E-01  1.7449425E+01
  9.1956161E-01  1.7455740E+01
  9.1962649E-01  1.7462055E+01
  9.1969138E-01  1.7468373E+01
  9.1975628E-01  1.7474691E+01
  9.1982118E-01  1.7481011E+01
  9.1988608E-01  1.7487333E+01
  9.1995098E-01  1.7493655E+01
  9.2001589E-01  1.7499980E+01
  9.2008081E-01  1.7506305E+01
  9.2014572E-01  1.7512632E+01
  9.2021064E-01  1.7518961E+01
  9.2027557E-01  1.7525291E+01
  9.2034050E-01  1.7531622E+01
  9.2040544E-01  1.7537955E+01
  9.2047038E-01  1.7544289E+01
  9.2053532E-01  1.7550625E+01
  9.2060027E-01  1.7556962E+01
  9.2066522E-01  1.7563301E+01
  9.2073018E-01  1.7569641E+01
  9.2079514E-01  1.7575983E+01
  9.2086011E-01  1.7582326E+01
  9.2092509E-01  1.7588671E+01
  9.2099006E-01  1.7595017E+01
  9.2105505E-01  1.7601364E+01
  9.2112004E-01  1.7607713E+01
  9.2118503E-01  1.7614064E+01
  9.2125003E-01  1.7620416E+01
  9.2131504E-01  1.7626769E+01
  9.2138005E-01  1.7633125E+01
  9.2144507E-01  1.7639481E+01
  9.2151009E-01  1.7645839E+01
  9.2157512E-01  1.7652199E+01
  9.2164015E-01  1.7658560E+01
  9.2170520E-01  1.7664923E+01
  9.2177024E-01  1.7671287E+01
  9.2183530E-01  1.7677653E+01
  9.2190036E-01  1.7684021E+01
  9.2196542E-01  1.7690390E+01
  9.2203050E-01  1.7696760E+01
  9.2209558E-01  1.7703132E+01
  9.2216066E-01  1.7709506E+01
  9.2222575E-01  1.7715881E+01
  9.2229085E-01  1.7722258E+01
  9.2235596E-01  1.7728636E+01
  9.2242107E-01  1.7735016E+01
  9.2248620E-01  1.7741398E+01
  9.2255132E-01  1.7747781E+01
  9.2261646E-01  1.7754166E+01
  9.2268160E-01  1.7760553E+01
  9.2274675E-01  1.7766941E+01
  9.2281191E-01  1.7773330E+01
  9.2287707E-01  1.7779722E+01
  9.2294225E-01  1.7786115E+01
  9.2300743E-01  1.7792509E+01
  9.2307261E-01  1.7798905E+01
  9.2313781E-01  1.7805303E+01
  9.2320301E-01  1.7811703E+01
  9.2326823E-01  1.7818104E+01
  9.2333345E-01  1.7824507E+01
  9.2339867E-01  1.7830911E+01
  9.2346391E-01  1.7837317E+01
  9.2352916E-01  1.7843725E+01
  9.2359441E-01  1.7850135E+01
  9.2365967E-01  1.7856546E+01
  9.2372494E-01  1.7862959E+01
  9.2379022E-01  1.7869374E+01
  9.2385551E-01  1.7875790E+01
  9.2392081E-01  1.7882208E+01
  9.2398612E-01  1.7888628E+01
  9.2405143E-01  1.7895049E+01
  9.2411676E-01  1.7901472E+01
  9.2418209E-01  1.7907897E+01
  9.2424743E-01  1.7914324E+01
  9.2431278E-01  1.7920752E+01
  9.2437815E-01  1.7927182E+01
  9.2444352E-01  1.7933614E+01
  9.2450890E-01  1.7940048E+01
  9.2457429E-01  1.7946483E+01
  9.2463969E-01  1.7952920E+01
  9.2470510E-01  1.7959359E+01
  9.2477052E-01  1.7965799E+01
  9.2483595E-01  1.7972242E+01
  9.2490139E-01  1.7978686E+01
  9.2496685E-01  1.7985132E+01
  9.2503231E-01  1.7991580E+01
  9.2509778E-01  1.7998029E+01
  9.2516326E-01  1.8004481E+01
  9.2522875E-01  1.8010934E+01
  9.2529426E-01  1.8017389E+01
  9.2535977E-01  1.8023846E+01
  9.2542530E-01  1.8030304E+01
  9.2549083E-01  1.8036765E+01
  9.2555638E-01  1.8043227E+01
  9.2562194E-01  1.8049691E+01
  9.2568751E-01  1.8056157E+01
  9.2575309E-01  1.8062625E+01
  9.2581868E-01  1.8069095E+01
  9.2588428E-01  1.8075566E+01
  9.2594990E-01  1.8082039E+01
  9.2601552E-01  1.8088515E+01
  9.2608116E-01  1.8094992E+01
  9.2614681E-01  1.8101471E+01
  9.2621247E-01  1.8107952E+01
  9.2627815E-01  1.8114434E+01
  9.2634383E-01  1.8120919E+01
  9.2640953E-01  1.8127406E+01
  9.2647524E-01  1.8133894E+01
  9.2654096E-01  1.8140384E+01
  9.2660670E-01  1.8146877E+01
  9.2667245E-01  1.8153371E+01
  9.2673821E-01  1.8159867E+01
  9.2680398E-01  1.8166365E+01
  9.2686976E-01  1.8172865E+01
