# PC-SAFT-Titan -- Daniel Cordier
# https://www.researchgate.net/profile/Daniel_Cordier
# http://orcid.org/0000-0003-4515-6271
#
# Computation date: 07/07/2021 -- 20h 09min 43s
# Temperature:   110.00 K
# Species 1: N2    
# Species 2: CH4   
#
# xN2 (liq)      P (bar)      
  2.4024902E-01  5.3322619E+00
  2.4058209E-01  5.3371068E+00
  2.4091517E-01  5.3419490E+00
  2.4124825E-01  5.3467885E+00
  2.4158133E-01  5.3516253E+00
  2.4191440E-01  5.3564594E+00
  2.4224748E-01  5.3612908E+00
  2.4258056E-01  5.3661195E+00
  2.4291364E-01  5.3709455E+00
  2.4324672E-01  5.3757688E+00
  2.4357979E-01  5.3805894E+00
  2.4391287E-01  5.3854073E+00
  2.4424595E-01  5.3902226E+00
  2.4457903E-01  5.3950352E+00
  2.4491210E-01  5.3998451E+00
  2.4524518E-01  5.4046524E+00
  2.4557826E-01  5.4094570E+00
  2.4591134E-01  5.4142589E+00
  2.4624441E-01  5.4190582E+00
  2.4657749E-01  5.4238548E+00
  2.4691057E-01  5.4286488E+00
  2.4724365E-01  5.4334401E+00
  2.4757673E-01  5.4382288E+00
  2.4790980E-01  5.4430149E+00
  2.4824288E-01  5.4477983E+00
  2.4857596E-01  5.4525791E+00
  2.4890904E-01  5.4573572E+00
  2.4924211E-01  5.4621327E+00
  2.4957519E-01  5.4669056E+00
  2.4990827E-01  5.4716759E+00
  2.5024135E-01  5.4764436E+00
  2.5057442E-01  5.4812086E+00
  2.5090750E-01  5.4859711E+00
  2.5124058E-01  5.4907309E+00
  2.5157366E-01  5.4954881E+00
  2.5190674E-01  5.5002428E+00
  2.5223981E-01  5.5049948E+00
  2.5257289E-01  5.5097442E+00
  2.5290597E-01  5.5144911E+00
  2.5323905E-01  5.5192354E+00
  2.5357212E-01  5.5239770E+00
  2.5390520E-01  5.5287161E+00
  2.5423828E-01  5.5334527E+00
  2.5457136E-01  5.5381866E+00
  2.5490443E-01  5.5429180E+00
  2.5523751E-01  5.5476468E+00
  2.5557059E-01  5.5523731E+00
  2.5590367E-01  5.5570968E+00
  2.5623675E-01  5.5618179E+00
  2.5656982E-01  5.5665365E+00
  2.5690290E-01  5.5712525E+00
  2.5723598E-01  5.5759660E+00
  2.5756906E-01  5.5806770E+00
  2.5790213E-01  5.5853854E+00
  2.5823521E-01  5.5900912E+00
  2.5856829E-01  5.5947946E+00
  2.5890137E-01  5.5994954E+00
  2.5923444E-01  5.6041936E+00
  2.5956752E-01  5.6088894E+00
  2.5990060E-01  5.6135826E+00
  2.6023368E-01  5.6182733E+00
  2.6056676E-01  5.6229615E+00
  2.6089983E-01  5.6276472E+00
  2.6123291E-01  5.6323304E+00
  2.6156599E-01  5.6370111E+00
  2.6189907E-01  5.6416893E+00
  2.6223214E-01  5.6463650E+00
  2.6256522E-01  5.6510381E+00
  2.6289830E-01  5.6557088E+00
  2.6323138E-01  5.6603771E+00
  2.6356445E-01  5.6650428E+00
  2.6389753E-01  5.6697060E+00
  2.6423061E-01  5.6743668E+00
  2.6456369E-01  5.6790251E+00
  2.6489677E-01  5.6836809E+00
  2.6522984E-01  5.6883342E+00
  2.6556292E-01  5.6929851E+00
  2.6589600E-01  5.6976335E+00
  2.6622908E-01  5.7022795E+00
  2.6656215E-01  5.7069230E+00
  2.6689523E-01  5.7115641E+00
  2.6722831E-01  5.7162027E+00
  2.6756139E-01  5.7208388E+00
  2.6789446E-01  5.7254726E+00
  2.6822754E-01  5.7301038E+00
  2.6856062E-01  5.7347327E+00
  2.6889370E-01  5.7393591E+00
  2.6922678E-01  5.7439831E+00
  2.6955985E-01  5.7486046E+00
  2.6989293E-01  5.7532238E+00
  2.7022601E-01  5.7578405E+00
  2.7055909E-01  5.7624548E+00
  2.7089216E-01  5.7670666E+00
  2.7122524E-01  5.7716761E+00
  2.7155832E-01  5.7762832E+00
  2.7189140E-01  5.7808878E+00
  2.7222447E-01  5.7854901E+00
  2.7255755E-01  5.7900899E+00
  2.7289063E-01  5.7946874E+00
  2.7322371E-01  5.7992825E+00
  2.7355679E-01  5.8038752E+00
  2.7388986E-01  5.8084655E+00
  2.7422294E-01  5.8130534E+00
  2.7455602E-01  5.8176389E+00
  2.7488910E-01  5.8222221E+00
  2.7522217E-01  5.8268029E+00
  2.7555525E-01  5.8313813E+00
  2.7588833E-01  5.8359573E+00
  2.7622141E-01  5.8405310E+00
  2.7655448E-01  5.8451024E+00
  2.7688756E-01  5.8496713E+00
  2.7722064E-01  5.8542380E+00
  2.7755372E-01  5.8588022E+00
  2.7788680E-01  5.8633642E+00
  2.7821987E-01  5.8679237E+00
  2.7855295E-01  5.8724810E+00
  2.7888603E-01  5.8770359E+00
  2.7921911E-01  5.8815885E+00
  2.7955218E-01  5.8861387E+00
  2.7988526E-01  5.8906866E+00
  2.8021834E-01  5.8952322E+00
  2.8055142E-01  5.8997754E+00
  2.8088449E-01  5.9043164E+00
  2.8121757E-01  5.9088550E+00
  2.8155065E-01  5.9133913E+00
  2.8188373E-01  5.9179253E+00
  2.8221681E-01  5.9224570E+00
  2.8254988E-01  5.9269864E+00
  2.8288296E-01  5.9315135E+00
  2.8321604E-01  5.9360383E+00
  2.8354912E-01  5.9405608E+00
  2.8388219E-01  5.9450810E+00
  2.8421527E-01  5.9495990E+00
  2.8454835E-01  5.9541146E+00
  2.8488143E-01  5.9586280E+00
  2.8521450E-01  5.9631390E+00
  2.8554758E-01  5.9676478E+00
  2.8588066E-01  5.9721544E+00
  2.8621374E-01  5.9766586E+00
  2.8654682E-01  5.9811606E+00
  2.8687989E-01  5.9856604E+00
  2.8721297E-01  5.9901578E+00
  2.8754605E-01  5.9946531E+00
  2.8787913E-01  5.9991460E+00
  2.8821220E-01  6.0036367E+00
  2.8854528E-01  6.0081252E+00
  2.8887836E-01  6.0126114E+00
  2.8921144E-01  6.0170954E+00
  2.8954451E-01  6.0215771E+00
  2.8987759E-01  6.0260566E+00
  2.9021067E-01  6.0305339E+00
  2.9054375E-01  6.0350090E+00
  2.9087683E-01  6.0394818E+00
  2.9120990E-01  6.0439524E+00
  2.9154298E-01  6.0484207E+00
  2.9187606E-01  6.0528869E+00
  2.9220914E-01  6.0573508E+00
  2.9254221E-01  6.0618126E+00
  2.9287529E-01  6.0662721E+00
  2.9320837E-01  6.0707294E+00
  2.9354145E-01  6.0751846E+00
  2.9387452E-01  6.0796375E+00
  2.9420760E-01  6.0840882E+00
  2.9454068E-01  6.0885367E+00
  2.9487376E-01  6.0929831E+00
  2.9520684E-01  6.0974272E+00
  2.9553991E-01  6.1018692E+00
  2.9587299E-01  6.1063090E+00
  2.9620607E-01  6.1107466E+00
  2.9653915E-01  6.1151821E+00
  2.9687222E-01  6.1196153E+00
  2.9720530E-01  6.1240464E+00
  2.9753838E-01  6.1284754E+00
  2.9787146E-01  6.1329021E+00
  2.9820453E-01  6.1373268E+00
  2.9853761E-01  6.1417492E+00
  2.9887069E-01  6.1461695E+00
  2.9920377E-01  6.1505877E+00
  2.9953685E-01  6.1550037E+00
  2.9986992E-01  6.1594175E+00
  3.0020300E-01  6.1638293E+00
  3.0053608E-01  6.1682389E+00
  3.0086916E-01  6.1726463E+00
  3.0120223E-01  6.1770516E+00
  3.0153531E-01  6.1814548E+00
  3.0186839E-01  6.1858559E+00
  3.0220147E-01  6.1902548E+00
  3.0253454E-01  6.1946516E+00
  3.0286762E-01  6.1990463E+00
  3.0320070E-01  6.2034389E+00
  3.0353378E-01  6.2078294E+00
  3.0386686E-01  6.2122178E+00
  3.0419993E-01  6.2166040E+00
  3.0453301E-01  6.2209882E+00
  3.0486609E-01  6.2253702E+00
  3.0519917E-01  6.2297502E+00
  3.0553224E-01  6.2341281E+00
  3.0586532E-01  6.2385039E+00
  3.0619840E-01  6.2428776E+00
  3.0653148E-01  6.2472492E+00
  3.0686455E-01  6.2516187E+00
  3.0719763E-01  6.2559861E+00
  3.0753071E-01  6.2603515E+00
  3.0786379E-01  6.2647148E+00
  3.0819687E-01  6.2690761E+00
  3.0852994E-01  6.2734352E+00
  3.0886302E-01  6.2777923E+00
  3.0919610E-01  6.2821474E+00
  3.0952918E-01  6.2865003E+00
  3.0986225E-01  6.2908513E+00
  3.1019533E-01  6.2952002E+00
  3.1052841E-01  6.2995470E+00
  3.1086149E-01  6.3038918E+00
  3.1119456E-01  6.3082345E+00
  3.1152764E-01  6.3125752E+00
  3.1186072E-01  6.3169139E+00
  3.1219380E-01  6.3212505E+00
  3.1252688E-01  6.3255851E+00
  3.1285995E-01  6.3299176E+00
  3.1319303E-01  6.3342482E+00
  3.1352611E-01  6.3385767E+00
  3.1385919E-01  6.3429032E+00
  3.1419226E-01  6.3472277E+00
  3.1452534E-01  6.3515502E+00
  3.1485842E-01  6.3558706E+00
  3.1519150E-01  6.3601891E+00
  3.1552457E-01  6.3645055E+00
  3.1585765E-01  6.3688200E+00
  3.1619073E-01  6.3731324E+00
  3.1652381E-01  6.3774428E+00
  3.1685689E-01  6.3817513E+00
  3.1718996E-01  6.3860578E+00
  3.1752304E-01  6.3903622E+00
  3.1785612E-01  6.3946647E+00
  3.1818920E-01  6.3989652E+00
  3.1852227E-01  6.4032638E+00
  3.1885535E-01  6.4075603E+00
  3.1918843E-01  6.4118549E+00
  3.1952151E-01  6.4161475E+00
  3.1985458E-01  6.4204382E+00
  3.2018766E-01  6.4247269E+00
  3.2052074E-01  6.4290136E+00
  3.2085382E-01  6.4332983E+00
  3.2118690E-01  6.4375811E+00
  3.2151997E-01  6.4418620E+00
  3.2185305E-01  6.4461409E+00
  3.2218613E-01  6.4504178E+00
  3.2251921E-01  6.4546929E+00
  3.2285228E-01  6.4589659E+00
  3.2318536E-01  6.4632371E+00
  3.2351844E-01  6.4675063E+00
  3.2385152E-01  6.4717735E+00
  3.2418459E-01  6.4760388E+00
  3.2451767E-01  6.4803023E+00
  3.2485075E-01  6.4845637E+00
  3.2518383E-01  6.4888233E+00
  3.2551691E-01  6.4930809E+00
  3.2584998E-01  6.4973367E+00
  3.2618306E-01  6.5015905E+00
  3.2651614E-01  6.5058424E+00
  3.2684922E-01  6.5100924E+00
  3.2718229E-01  6.5143405E+00
  3.2751537E-01  6.5185867E+00
  3.2784845E-01  6.5228310E+00
  3.2818153E-01  6.5270734E+00
  3.2851460E-01  6.5313139E+00
  3.2884768E-01  6.5355525E+00
  3.2918076E-01  6.5397892E+00
  3.2951384E-01  6.5440241E+00
  3.2984692E-01  6.5482570E+00
  3.3017999E-01  6.5524881E+00
  3.3051307E-01  6.5567173E+00
  3.3084615E-01  6.5609446E+00
  3.3117923E-01  6.5651701E+00
  3.3151230E-01  6.5693937E+00
  3.3184538E-01  6.5736154E+00
  3.3217846E-01  6.5778353E+00
  3.3251154E-01  6.5820533E+00
  3.3284461E-01  6.5862695E+00
  3.3317769E-01  6.5904838E+00
  3.3351077E-01  6.5946963E+00
  3.3384385E-01  6.5989069E+00
  3.3417693E-01  6.6031156E+00
  3.3451000E-01  6.6073225E+00
  3.3484308E-01  6.6115276E+00
  3.3517616E-01  6.6157309E+00
  3.3550924E-01  6.6199323E+00
  3.3584231E-01  6.6241319E+00
  3.3617539E-01  6.6283296E+00
  3.3650847E-01  6.6325256E+00
  3.3684155E-01  6.6367197E+00
  3.3717462E-01  6.6409120E+00
  3.3750770E-01  6.6451024E+00
  3.3784078E-01  6.6492911E+00
  3.3817386E-01  6.6534779E+00
  3.3850694E-01  6.6576630E+00
  3.3884001E-01  6.6618462E+00
  3.3917309E-01  6.6660276E+00
  3.3950617E-01  6.6702073E+00
  3.3983925E-01  6.6743851E+00
  3.4017232E-01  6.6785612E+00
  3.4050540E-01  6.6827354E+00
  3.4083848E-01  6.6869079E+00
  3.4117156E-01  6.6910785E+00
  3.4150463E-01  6.6952474E+00
  3.4183771E-01  6.6994145E+00
  3.4217079E-01  6.7035799E+00
  3.4250387E-01  6.7077434E+00
  3.4283695E-01  6.7119052E+00
  3.4317002E-01  6.7160652E+00
  3.4350310E-01  6.7202235E+00
  3.4383618E-01  6.7243800E+00
  3.4416926E-01  6.7285347E+00
  3.4450233E-01  6.7326877E+00
  3.4483541E-01  6.7368389E+00
  3.4516849E-01  6.7409884E+00
  3.4550157E-01  6.7451361E+00
  3.4583464E-01  6.7492820E+00
  3.4616772E-01  6.7534263E+00
  3.4650080E-01  6.7575687E+00
  3.4683388E-01  6.7617095E+00
  3.4716696E-01  6.7658485E+00
  3.4750003E-01  6.7699858E+00
  3.4783311E-01  6.7741213E+00
  3.4816619E-01  6.7782551E+00
  3.4849927E-01  6.7823872E+00
  3.4883234E-01  6.7865176E+00
  3.4916542E-01  6.7906462E+00
  3.4949850E-01  6.7947731E+00
  3.4983158E-01  6.7988984E+00
  3.5016465E-01  6.8030219E+00
  3.5049773E-01  6.8071437E+00
  3.5083081E-01  6.8112637E+00
  3.5116389E-01  6.8153821E+00
  3.5149697E-01  6.8194988E+00
  3.5183004E-01  6.8236138E+00
  3.5216312E-01  6.8277271E+00
  3.5249620E-01  6.8318387E+00
  3.5282928E-01  6.8359486E+00
  3.5316235E-01  6.8400568E+00
  3.5349543E-01  6.8441634E+00
  3.5382851E-01  6.8482682E+00
  3.5416159E-01  6.8523714E+00
  3.5449466E-01  6.8564729E+00
  3.5482774E-01  6.8605728E+00
  3.5516082E-01  6.8646709E+00
  3.5549390E-01  6.8687674E+00
  3.5582698E-01  6.8728622E+00
  3.5616005E-01  6.8769554E+00
  3.5649313E-01  6.8810469E+00
  3.5682621E-01  6.8851368E+00
  3.5715929E-01  6.8892250E+00
  3.5749236E-01  6.8933115E+00
  3.5782544E-01  6.8973964E+00
  3.5815852E-01  6.9014797E+00
  3.5849160E-01  6.9055613E+00
  3.5882467E-01  6.9096412E+00
  3.5915775E-01  6.9137196E+00
  3.5949083E-01  6.9177962E+00
  3.5982391E-01  6.9218713E+00
  3.6015699E-01  6.9259447E+00
  3.6049006E-01  6.9300165E+00
  3.6082314E-01  6.9340867E+00
  3.6115622E-01  6.9381553E+00
  3.6148930E-01  6.9422222E+00
  3.6182237E-01  6.9462875E+00
  3.6215545E-01  6.9503512E+00
  3.6248853E-01  6.9544133E+00
  3.6282161E-01  6.9584738E+00
  3.6315468E-01  6.9625327E+00
  3.6348776E-01  6.9665900E+00
  3.6382084E-01  6.9706457E+00
  3.6415392E-01  6.9746997E+00
  3.6448700E-01  6.9787522E+00
  3.6482007E-01  6.9828031E+00
  3.6515315E-01  6.9868524E+00
  3.6548623E-01  6.9909001E+00
  3.6581931E-01  6.9949463E+00
  3.6615238E-01  6.9989908E+00
  3.6648546E-01  7.0030338E+00
  3.6681854E-01  7.0070752E+00
  3.6715162E-01  7.0111150E+00
  3.6748469E-01  7.0151533E+00
  3.6781777E-01  7.0191899E+00
  3.6815085E-01  7.0232251E+00
  3.6848393E-01  7.0272586E+00
  3.6881701E-01  7.0312906E+00
  3.6915008E-01  7.0353210E+00
  3.6948316E-01  7.0393499E+00
  3.6981624E-01  7.0433773E+00
  3.7014932E-01  7.0474030E+00
  3.7048239E-01  7.0514273E+00
  3.7081547E-01  7.0554500E+00
  3.7114855E-01  7.0594711E+00
  3.7148163E-01  7.0634907E+00
  3.7181470E-01  7.0675088E+00
  3.7214778E-01  7.0715253E+00
  3.7248086E-01  7.0755403E+00
  3.7281394E-01  7.0795538E+00
  3.7314702E-01  7.0835657E+00
  3.7348009E-01  7.0875762E+00
  3.7381317E-01  7.0915851E+00
  3.7414625E-01  7.0955924E+00
  3.7447933E-01  7.0995983E+00
  3.7481240E-01  7.1036027E+00
  3.7514548E-01  7.1076055E+00
  3.7547856E-01  7.1116069E+00
  3.7581164E-01  7.1156067E+00
  3.7614471E-01  7.1196050E+00
  3.7647779E-01  7.1236019E+00
  3.7681087E-01  7.1275972E+00
  3.7714395E-01  7.1315910E+00
  3.7747703E-01  7.1355834E+00
  3.7781010E-01  7.1395743E+00
  3.7814318E-01  7.1435636E+00
  3.7847626E-01  7.1475515E+00
  3.7880934E-01  7.1515379E+00
  3.7914241E-01  7.1555229E+00
  3.7947549E-01  7.1595063E+00
  3.7980857E-01  7.1634883E+00
  3.8014165E-01  7.1674688E+00
  3.8047472E-01  7.1714478E+00
  3.8080780E-01  7.1754254E+00
  3.8114088E-01  7.1794015E+00
  3.8147396E-01  7.1833762E+00
  3.8180704E-01  7.1873494E+00
  3.8214011E-01  7.1913211E+00
  3.8247319E-01  7.1952914E+00
  3.8280627E-01  7.1992602E+00
  3.8313935E-01  7.2032276E+00
  3.8347242E-01  7.2071936E+00
  3.8380550E-01  7.2111581E+00
  3.8413858E-01  7.2151211E+00
  3.8447166E-01  7.2190828E+00
  3.8480473E-01  7.2230429E+00
  3.8513781E-01  7.2270017E+00
  3.8547089E-01  7.2309590E+00
  3.8580397E-01  7.2349149E+00
  3.8613705E-01  7.2388694E+00
  3.8647012E-01  7.2428225E+00
  3.8680320E-01  7.2467741E+00
  3.8713628E-01  7.2507243E+00
  3.8746936E-01  7.2546731E+00
  3.8780243E-01  7.2586205E+00
  3.8813551E-01  7.2625665E+00
  3.8846859E-01  7.2665111E+00
  3.8880167E-01  7.2704543E+00
  3.8913474E-01  7.2743960E+00
  3.8946782E-01  7.2783364E+00
  3.8980090E-01  7.2822754E+00
  3.9013398E-01  7.2862130E+00
  3.9046706E-01  7.2901492E+00
  3.9080013E-01  7.2940840E+00
  3.9113321E-01  7.2980174E+00
  3.9146629E-01  7.3019494E+00
  3.9179937E-01  7.3058801E+00
  3.9213244E-01  7.3098094E+00
  3.9246552E-01  7.3137373E+00
  3.9279860E-01  7.3176638E+00
  3.9313168E-01  7.3215890E+00
  3.9346475E-01  7.3255128E+00
  3.9379783E-01  7.3294352E+00
  3.9413091E-01  7.3333563E+00
  3.9446399E-01  7.3372760E+00
  3.9479707E-01  7.3411943E+00
  3.9513014E-01  7.3451113E+00
  3.9546322E-01  7.3490270E+00
  3.9579630E-01  7.3529413E+00
  3.9612938E-01  7.3568542E+00
  3.9646245E-01  7.3607658E+00
  3.9679553E-01  7.3646761E+00
  3.9712861E-01  7.3685850E+00
  3.9746169E-01  7.3724926E+00
  3.9779476E-01  7.3763988E+00
  3.9812784E-01  7.3803037E+00
  3.9846092E-01  7.3842073E+00
  3.9879400E-01  7.3881096E+00
  3.9912708E-01  7.3920105E+00
  3.9946015E-01  7.3959101E+00
  3.9979323E-01  7.3998084E+00
  4.0012631E-01  7.4037054E+00
  4.0045939E-01  7.4076011E+00
  4.0079246E-01  7.4114954E+00
  4.0112554E-01  7.4153885E+00
  4.0145862E-01  7.4192802E+00
  4.0179170E-01  7.4231706E+00
  4.0212477E-01  7.4270598E+00
  4.0245785E-01  7.4309476E+00
  4.0279093E-01  7.4348341E+00
  4.0312401E-01  7.4387194E+00
  4.0345709E-01  7.4426033E+00
  4.0379016E-01  7.4464860E+00
  4.0412324E-01  7.4503673E+00
  4.0445632E-01  7.4542474E+00
  4.0478940E-01  7.4581262E+00
  4.0512247E-01  7.4620038E+00
  4.0545555E-01  7.4658800E+00
  4.0578863E-01  7.4697550E+00
  4.0612171E-01  7.4736287E+00
  4.0645478E-01  7.4775011E+00
  4.0678786E-01  7.4813723E+00
  4.0712094E-01  7.4852422E+00
  4.0745402E-01  7.4891109E+00
  4.0778710E-01  7.4929783E+00
  4.0812017E-01  7.4968444E+00
  4.0845325E-01  7.5007093E+00
  4.0878633E-01  7.5045729E+00
  4.0911941E-01  7.5084353E+00
  4.0945248E-01  7.5122964E+00
  4.0978556E-01  7.5161563E+00
  4.1011864E-01  7.5200149E+00
  4.1045172E-01  7.5238724E+00
  4.1078479E-01  7.5277285E+00
  4.1111787E-01  7.5315835E+00
  4.1145095E-01  7.5354372E+00
  4.1178403E-01  7.5392897E+00
  4.1211711E-01  7.5431409E+00
  4.1245018E-01  7.5469909E+00
  4.1278326E-01  7.5508397E+00
  4.1311634E-01  7.5546873E+00
  4.1344942E-01  7.5585337E+00
  4.1378249E-01  7.5623789E+00
  4.1411557E-01  7.5662228E+00
  4.1444865E-01  7.5700655E+00
  4.1478173E-01  7.5739071E+00
  4.1511480E-01  7.5777474E+00
  4.1544788E-01  7.5815865E+00
  4.1578096E-01  7.5854245E+00
  4.1611404E-01  7.5892612E+00
  4.1644712E-01  7.5930967E+00
  4.1678019E-01  7.5969311E+00
  4.1711327E-01  7.6007642E+00
  4.1744635E-01  7.6045962E+00
  4.1777943E-01  7.6084270E+00
  4.1811250E-01  7.6122566E+00
  4.1844558E-01  7.6160850E+00
  4.1877866E-01  7.6199123E+00
  4.1911174E-01  7.6237383E+00
  4.1944481E-01  7.6275632E+00
  4.1977789E-01  7.6313870E+00
  4.2011097E-01  7.6352095E+00
  4.2044405E-01  7.6390309E+00
  4.2077713E-01  7.6428512E+00
  4.2111020E-01  7.6466703E+00
  4.2144328E-01  7.6504882E+00
  4.2177636E-01  7.6543050E+00
  4.2210944E-01  7.6581206E+00
  4.2244251E-01  7.6619350E+00
  4.2277559E-01  7.6657484E+00
  4.2310867E-01  7.6695605E+00
  4.2344175E-01  7.6733716E+00
  4.2377482E-01  7.6771815E+00
  4.2410790E-01  7.6809902E+00
  4.2444098E-01  7.6847979E+00
  4.2477406E-01  7.6886044E+00
  4.2510714E-01  7.6924097E+00
  4.2544021E-01  7.6962139E+00
  4.2577329E-01  7.7000171E+00
  4.2610637E-01  7.7038190E+00
  4.2643945E-01  7.7076199E+00
  4.2677252E-01  7.7114197E+00
  4.2710560E-01  7.7152183E+00
  4.2743868E-01  7.7190158E+00
  4.2777176E-01  7.7228122E+00
  4.2810483E-01  7.7266075E+00
  4.2843791E-01  7.7304017E+00
  4.2877099E-01  7.7341948E+00
  4.2910407E-01  7.7379868E+00
  4.2943715E-01  7.7417777E+00
  4.2977022E-01  7.7455675E+00
  4.3010330E-01  7.7493562E+00
  4.3043638E-01  7.7531438E+00
  4.3076946E-01  7.7569304E+00
  4.3110253E-01  7.7607158E+00
  4.3143561E-01  7.7645002E+00
  4.3176869E-01  7.7682835E+00
  4.3210177E-01  7.7720657E+00
  4.3243484E-01  7.7758468E+00
  4.3276792E-01  7.7796268E+00
  4.3310100E-01  7.7834058E+00
  4.3343408E-01  7.7871837E+00
  4.3376716E-01  7.7909606E+00
  4.3410023E-01  7.7947364E+00
  4.3443331E-01  7.7985111E+00
  4.3476639E-01  7.8022847E+00
  4.3509947E-01  7.8060573E+00
  4.3543254E-01  7.8098289E+00
  4.3576562E-01  7.8135994E+00
  4.3609870E-01  7.8173688E+00
  4.3643178E-01  7.8211372E+00
  4.3676485E-01  7.8249046E+00
  4.3709793E-01  7.8286709E+00
  4.3743101E-01  7.8324362E+00
  4.3776409E-01  7.8362004E+00
  4.3809717E-01  7.8399636E+00
  4.3843024E-01  7.8437258E+00
  4.3876332E-01  7.8474869E+00
  4.3909640E-01  7.8512471E+00
  4.3942948E-01  7.8550061E+00
  4.3976255E-01  7.8587642E+00
  4.4009563E-01  7.8625213E+00
  4.4042871E-01  7.8662773E+00
  4.4076179E-01  7.8700323E+00
  4.4109486E-01  7.8737863E+00
  4.4142794E-01  7.8775393E+00
  4.4176102E-01  7.8812913E+00
  4.4209410E-01  7.8850422E+00
  4.4242718E-01  7.8887922E+00
  4.4276025E-01  7.8925412E+00
  4.4309333E-01  7.8962892E+00
  4.4342641E-01  7.9000361E+00
  4.4375949E-01  7.9037821E+00
  4.4409256E-01  7.9075271E+00
  4.4442564E-01  7.9112711E+00
  4.4475872E-01  7.9150141E+00
  4.4509180E-01  7.9187561E+00
  4.4542487E-01  7.9224972E+00
  4.4575795E-01  7.9262373E+00
  4.4609103E-01  7.9299764E+00
  4.4642411E-01  7.9337145E+00
  4.4675719E-01  7.9374516E+00
  4.4709026E-01  7.9411878E+00
  4.4742334E-01  7.9449230E+00
  4.4775642E-01  7.9486572E+00
  4.4808950E-01  7.9523905E+00
  4.4842257E-01  7.9561228E+00
  4.4875565E-01  7.9598542E+00
  4.4908873E-01  7.9635846E+00
  4.4942181E-01  7.9673141E+00
  4.4975488E-01  7.9710426E+00
  4.5008796E-01  7.9747701E+00
  4.5042104E-01  7.9784967E+00
  4.5075412E-01  7.9822224E+00
  4.5108720E-01  7.9859471E+00
  4.5142027E-01  7.9896709E+00
  4.5175335E-01  7.9933938E+00
  4.5208643E-01  7.9971157E+00
  4.5241951E-01  8.0008367E+00
  4.5275258E-01  8.0045567E+00
  4.5308566E-01  8.0082758E+00
  4.5341874E-01  8.0119940E+00
  4.5375182E-01  8.0157113E+00
  4.5408489E-01  8.0194277E+00
  4.5441797E-01  8.0231431E+00
  4.5475105E-01  8.0268577E+00
  4.5508413E-01  8.0305713E+00
  4.5541721E-01  8.0342840E+00
  4.5575028E-01  8.0379958E+00
  4.5608336E-01  8.0417067E+00
  4.5641644E-01  8.0454167E+00
  4.5674952E-01  8.0491258E+00
  4.5708259E-01  8.0528339E+00
  4.5741567E-01  8.0565412E+00
  4.5774875E-01  8.0602476E+00
  4.5808183E-01  8.0639532E+00
  4.5841490E-01  8.0676578E+00
  4.5874798E-01  8.0713615E+00
  4.5908106E-01  8.0750644E+00
  4.5941414E-01  8.0787663E+00
  4.5974722E-01  8.0824674E+00
  4.6008029E-01  8.0861676E+00
  4.6041337E-01  8.0898670E+00
  4.6074645E-01  8.0935654E+00
  4.6107953E-01  8.0972630E+00
  4.6141260E-01  8.1009598E+00
  4.6174568E-01  8.1046556E+00
  4.6207876E-01  8.1083506E+00
  4.6241184E-01  8.1120448E+00
  4.6274491E-01  8.1157381E+00
  4.6307799E-01  8.1194305E+00
  4.6341107E-01  8.1231221E+00
  4.6374415E-01  8.1268128E+00
  4.6407723E-01  8.1305027E+00
  4.6441030E-01  8.1341917E+00
  4.6474338E-01  8.1378799E+00
  4.6507646E-01  8.1415672E+00
  4.6540954E-01  8.1452537E+00
  4.6574261E-01  8.1489394E+00
  4.6607569E-01  8.1526242E+00
  4.6640877E-01  8.1563082E+00
  4.6674185E-01  8.1599914E+00
  4.6707492E-01  8.1636737E+00
  4.6740800E-01  8.1673552E+00
  4.6774108E-01  8.1710359E+00
  4.6807416E-01  8.1747158E+00
  4.6840724E-01  8.1783949E+00
  4.6874031E-01  8.1820731E+00
  4.6907339E-01  8.1857505E+00
  4.6940647E-01  8.1894272E+00
  4.6973955E-01  8.1931030E+00
  4.7007262E-01  8.1967780E+00
  4.7040570E-01  8.2004522E+00
  4.7073878E-01  8.2041256E+00
  4.7107186E-01  8.2077982E+00
  4.7140493E-01  8.2114700E+00
  4.7173801E-01  8.2151410E+00
  4.7207109E-01  8.2188112E+00
  4.7240417E-01  8.2224806E+00
  4.7273725E-01  8.2261492E+00
  4.7307032E-01  8.2298171E+00
  4.7340340E-01  8.2334842E+00
  4.7373648E-01  8.2371505E+00
  4.7406956E-01  8.2408160E+00
  4.7440263E-01  8.2444807E+00
  4.7473571E-01  8.2481447E+00
  4.7506879E-01  8.2518078E+00
  4.7540187E-01  8.2554703E+00
  4.7573494E-01  8.2591319E+00
  4.7606802E-01  8.2627928E+00
  4.7640110E-01  8.2664529E+00
  4.7673418E-01  8.2701123E+00
  4.7706726E-01  8.2737709E+00
  4.7740033E-01  8.2774288E+00
  4.7773341E-01  8.2810859E+00
  4.7806649E-01  8.2847422E+00
  4.7839957E-01  8.2883978E+00
  4.7873264E-01  8.2920527E+00
  4.7906572E-01  8.2957068E+00
  4.7939880E-01  8.2993602E+00
  4.7973188E-01  8.3030128E+00
  4.8006495E-01  8.3066647E+00
  4.8039803E-01  8.3103159E+00
  4.8073111E-01  8.3139664E+00
  4.8106419E-01  8.3176161E+00
  4.8139727E-01  8.3212650E+00
  4.8173034E-01  8.3249133E+00
  4.8206342E-01  8.3285608E+00
  4.8239650E-01  8.3322076E+00
