# PC-SAFT-Titan -- Daniel Cordier
# https://www.researchgate.net/profile/Daniel_Cordier
# http://orcid.org/0000-0003-4515-6271
#
# Computation date: 07/07/2021 -- 20h 49min 18s
# Temperature:   120.00 K
# Species 1: N2    
# Species 2: CH4   
#
# xN2 (liq)      P (bar)      
  4.7740033E-01  1.3674505E+01
  4.7773341E-01  1.3680725E+01
  4.7806649E-01  1.3686945E+01
  4.7839957E-01  1.3693163E+01
  4.7873264E-01  1.3699381E+01
  4.7906572E-01  1.3705598E+01
  4.7939880E-01  1.3711813E+01
  4.7973188E-01  1.3718028E+01
  4.8006495E-01  1.3724242E+01
  4.8039803E-01  1.3730455E+01
  4.8073111E-01  1.3736667E+01
  4.8106419E-01  1.3742878E+01
  4.8139727E-01  1.3749088E+01
  4.8173034E-01  1.3755297E+01
  4.8206342E-01  1.3761506E+01
  4.8239650E-01  1.3767713E+01
  4.8272958E-01  1.3773919E+01
  4.8306265E-01  1.3780125E+01
  4.8339573E-01  1.3786329E+01
  4.8372881E-01  1.3792533E+01
  4.8406189E-01  1.3798736E+01
  4.8439496E-01  1.3804938E+01
  4.8472804E-01  1.3811139E+01
  4.8506112E-01  1.3817339E+01
  4.8539420E-01  1.3823538E+01
  4.8572728E-01  1.3829736E+01
  4.8606035E-01  1.3835934E+01
  4.8639343E-01  1.3842130E+01
  4.8672651E-01  1.3848326E+01
  4.8705959E-01  1.3854521E+01
  4.8739266E-01  1.3860715E+01
  4.8772574E-01  1.3866908E+01
  4.8805882E-01  1.3873100E+01
  4.8839190E-01  1.3879291E+01
  4.8872497E-01  1.3885482E+01
  4.8905805E-01  1.3891671E+01
  4.8939113E-01  1.3897860E+01
  4.8972421E-01  1.3904048E+01
  4.9005729E-01  1.3910235E+01
  4.9039036E-01  1.3916421E+01
  4.9072344E-01  1.3922607E+01
  4.9105652E-01  1.3928791E+01
  4.9138960E-01  1.3934975E+01
  4.9172267E-01  1.3941158E+01
  4.9205575E-01  1.3947340E+01
  4.9238883E-01  1.3953521E+01
  4.9272191E-01  1.3959702E+01
  4.9305498E-01  1.3965881E+01
  4.9338806E-01  1.3972060E+01
  4.9372114E-01  1.3978238E+01
  4.9405422E-01  1.3984415E+01
  4.9438730E-01  1.3990592E+01
  4.9472037E-01  1.3996768E+01
  4.9505345E-01  1.4002942E+01
  4.9538653E-01  1.4009117E+01
  4.9571961E-01  1.4015290E+01
  4.9605268E-01  1.4021462E+01
  4.9638576E-01  1.4027634E+01
  4.9671884E-01  1.4033805E+01
  4.9705192E-01  1.4039975E+01
  4.9738499E-01  1.4046145E+01
  4.9771807E-01  1.4052313E+01
  4.9805115E-01  1.4058481E+01
  4.9838423E-01  1.4064648E+01
  4.9871731E-01  1.4070815E+01
  4.9905038E-01  1.4076980E+01
  4.9938346E-01  1.4083145E+01
  4.9971654E-01  1.4089309E+01
  5.0004962E-01  1.4095473E+01
  5.0038269E-01  1.4101636E+01
  5.0071577E-01  1.4107797E+01
  5.0104885E-01  1.4113959E+01
  5.0138193E-01  1.4120119E+01
  5.0171501E-01  1.4126279E+01
  5.0204808E-01  1.4132438E+01
  5.0238116E-01  1.4138596E+01
  5.0271424E-01  1.4144754E+01
  5.0304732E-01  1.4150911E+01
  5.0338039E-01  1.4157067E+01
  5.0371347E-01  1.4163223E+01
  5.0404655E-01  1.4169378E+01
  5.0437963E-01  1.4175532E+01
  5.0471270E-01  1.4181685E+01
  5.0504578E-01  1.4187838E+01
  5.0537886E-01  1.4193990E+01
  5.0571194E-01  1.4200141E+01
  5.0604502E-01  1.4206292E+01
  5.0637809E-01  1.4212442E+01
  5.0671117E-01  1.4218592E+01
  5.0704425E-01  1.4224740E+01
  5.0737733E-01  1.4230888E+01
  5.0771040E-01  1.4237036E+01
  5.0804348E-01  1.4243183E+01
  5.0837656E-01  1.4249329E+01
  5.0870964E-01  1.4255474E+01
  5.0904271E-01  1.4261619E+01
  5.0937579E-01  1.4267763E+01
  5.0970887E-01  1.4273907E+01
  5.1004195E-01  1.4280050E+01
  5.1037503E-01  1.4286192E+01
  5.1070810E-01  1.4292334E+01
  5.1104118E-01  1.4298475E+01
  5.1137426E-01  1.4304615E+01
  5.1170734E-01  1.4310755E+01
  5.1204041E-01  1.4316894E+01
  5.1237349E-01  1.4323033E+01
  5.1270657E-01  1.4329171E+01
  5.1303965E-01  1.4335308E+01
  5.1337272E-01  1.4341445E+01
  5.1370580E-01  1.4347581E+01
  5.1403888E-01  1.4353716E+01
  5.1437196E-01  1.4359851E+01
  5.1470504E-01  1.4365986E+01
  5.1503811E-01  1.4372120E+01
  5.1537119E-01  1.4378253E+01
  5.1570427E-01  1.4384386E+01
  5.1603735E-01  1.4390518E+01
  5.1637042E-01  1.4396649E+01
  5.1670350E-01  1.4402780E+01
  5.1703658E-01  1.4408911E+01
  5.1736966E-01  1.4415041E+01
  5.1770273E-01  1.4421170E+01
  5.1803581E-01  1.4427299E+01
  5.1836889E-01  1.4433427E+01
  5.1870197E-01  1.4439555E+01
  5.1903505E-01  1.4445682E+01
  5.1936812E-01  1.4451808E+01
  5.1970120E-01  1.4457934E+01
  5.2003428E-01  1.4464060E+01
  5.2036736E-01  1.4470185E+01
  5.2070043E-01  1.4476310E+01
  5.2103351E-01  1.4482434E+01
  5.2136659E-01  1.4488557E+01
  5.2169967E-01  1.4494680E+01
  5.2203274E-01  1.4500802E+01
  5.2236582E-01  1.4506924E+01
  5.2269890E-01  1.4513046E+01
  5.2303198E-01  1.4519167E+01
  5.2336506E-01  1.4525287E+01
  5.2369813E-01  1.4531407E+01
  5.2403121E-01  1.4537527E+01
  5.2436429E-01  1.4543646E+01
  5.2469737E-01  1.4549764E+01
  5.2503044E-01  1.4555882E+01
  5.2536352E-01  1.4562000E+01
  5.2569660E-01  1.4568117E+01
  5.2602968E-01  1.4574234E+01
  5.2636275E-01  1.4580350E+01
  5.2669583E-01  1.4586466E+01
  5.2702891E-01  1.4592581E+01
  5.2736199E-01  1.4598696E+01
  5.2769507E-01  1.4604810E+01
  5.2802814E-01  1.4610924E+01
  5.2836122E-01  1.4617038E+01
  5.2869430E-01  1.4623151E+01
  5.2902738E-01  1.4629263E+01
  5.2936045E-01  1.4635376E+01
  5.2969353E-01  1.4641487E+01
  5.3002661E-01  1.4647599E+01
  5.3035969E-01  1.4653710E+01
  5.3069276E-01  1.4659820E+01
  5.3102584E-01  1.4665930E+01
  5.3135892E-01  1.4672040E+01
  5.3169200E-01  1.4678149E+01
  5.3202508E-01  1.4684258E+01
  5.3235815E-01  1.4690367E+01
  5.3269123E-01  1.4696475E+01
  5.3302431E-01  1.4702583E+01
  5.3335739E-01  1.4708690E+01
  5.3369046E-01  1.4714797E+01
  5.3402354E-01  1.4720904E+01
  5.3435662E-01  1.4727010E+01
  5.3468970E-01  1.4733116E+01
  5.3502277E-01  1.4739221E+01
  5.3535585E-01  1.4745326E+01
  5.3568893E-01  1.4751431E+01
  5.3602201E-01  1.4757535E+01
  5.3635509E-01  1.4763639E+01
  5.3668816E-01  1.4769743E+01
  5.3702124E-01  1.4775846E+01
  5.3735432E-01  1.4781949E+01
  5.3768740E-01  1.4788052E+01
  5.3802047E-01  1.4794154E+01
  5.3835355E-01  1.4800256E+01
  5.3868663E-01  1.4806358E+01
  5.3901971E-01  1.4812459E+01
  5.3935278E-01  1.4818560E+01
  5.3968586E-01  1.4824661E+01
  5.4001894E-01  1.4830761E+01
  5.4035202E-01  1.4836862E+01
  5.4068510E-01  1.4842961E+01
  5.4101817E-01  1.4849061E+01
  5.4135125E-01  1.4855160E+01
  5.4168433E-01  1.4861259E+01
  5.4201741E-01  1.4867357E+01
  5.4235048E-01  1.4873456E+01
  5.4268356E-01  1.4879554E+01
  5.4301664E-01  1.4885651E+01
  5.4334972E-01  1.4891749E+01
  5.4368279E-01  1.4897846E+01
  5.4401587E-01  1.4903943E+01
  5.4434895E-01  1.4910039E+01
  5.4468203E-01  1.4916136E+01
  5.4501511E-01  1.4922232E+01
  5.4534818E-01  1.4928328E+01
  5.4568126E-01  1.4934423E+01
  5.4601434E-01  1.4940519E+01
  5.4634742E-01  1.4946614E+01
  5.4668049E-01  1.4952709E+01
  5.4701357E-01  1.4958803E+01
  5.4734665E-01  1.4964898E+01
  5.4767973E-01  1.4970992E+01
  5.4801280E-01  1.4977086E+01
  5.4834588E-01  1.4983179E+01
  5.4867896E-01  1.4989273E+01
  5.4901204E-01  1.4995366E+01
  5.4934512E-01  1.5001459E+01
  5.4967819E-01  1.5007552E+01
  5.5001127E-01  1.5013644E+01
  5.5034435E-01  1.5019737E+01
  5.5067743E-01  1.5025829E+01
  5.5101050E-01  1.5031921E+01
  5.5134358E-01  1.5038013E+01
  5.5167666E-01  1.5044105E+01
  5.5200974E-01  1.5050196E+01
  5.5234281E-01  1.5056287E+01
  5.5267589E-01  1.5062378E+01
  5.5300897E-01  1.5068469E+01
  5.5334205E-01  1.5074560E+01
  5.5367513E-01  1.5080651E+01
  5.5400820E-01  1.5086741E+01
  5.5434128E-01  1.5092831E+01
  5.5467436E-01  1.5098921E+01
  5.5500744E-01  1.5105011E+01
  5.5534051E-01  1.5111101E+01
  5.5567359E-01  1.5117191E+01
  5.5600667E-01  1.5123280E+01
  5.5633975E-01  1.5129370E+01
  5.5667282E-01  1.5135459E+01
  5.5700590E-01  1.5141548E+01
  5.5733898E-01  1.5147637E+01
  5.5767206E-01  1.5153726E+01
  5.5800514E-01  1.5159815E+01
  5.5833821E-01  1.5165903E+01
  5.5867129E-01  1.5171992E+01
  5.5900437E-01  1.5178080E+01
  5.5933745E-01  1.5184168E+01
  5.5967052E-01  1.5190257E+01
  5.6000360E-01  1.5196345E+01
  5.6033668E-01  1.5202433E+01
  5.6066976E-01  1.5208521E+01
  5.6100283E-01  1.5214608E+01
  5.6133591E-01  1.5220696E+01
  5.6166899E-01  1.5226784E+01
  5.6200207E-01  1.5232871E+01
  5.6233515E-01  1.5238959E+01
  5.6266822E-01  1.5245046E+01
  5.6300130E-01  1.5251134E+01
  5.6333438E-01  1.5257221E+01
  5.6366746E-01  1.5263308E+01
  5.6400053E-01  1.5269396E+01
  5.6433361E-01  1.5275483E+01
  5.6466669E-01  1.5281570E+01
  5.6499977E-01  1.5287657E+01
  5.6533284E-01  1.5293744E+01
  5.6566592E-01  1.5299831E+01
  5.6599900E-01  1.5305918E+01
  5.6633208E-01  1.5312005E+01
  5.6666516E-01  1.5318092E+01
  5.6699823E-01  1.5324179E+01
  5.6733131E-01  1.5330266E+01
  5.6766439E-01  1.5336352E+01
  5.6799747E-01  1.5342439E+01
  5.6833054E-01  1.5348526E+01
  5.6866362E-01  1.5354613E+01
  5.6899670E-01  1.5360700E+01
  5.6932978E-01  1.5366787E+01
  5.6966285E-01  1.5372874E+01
  5.6999593E-01  1.5378960E+01
  5.7032901E-01  1.5385047E+01
  5.7066209E-01  1.5391134E+01
  5.7099517E-01  1.5397221E+01
  5.7132824E-01  1.5403308E+01
  5.7166132E-01  1.5409395E+01
  5.7199440E-01  1.5415482E+01
  5.7232748E-01  1.5421569E+01
  5.7266055E-01  1.5427656E+01
  5.7299363E-01  1.5433743E+01
  5.7332671E-01  1.5439831E+01
  5.7365979E-01  1.5445918E+01
  5.7399286E-01  1.5452005E+01
  5.7432594E-01  1.5458092E+01
  5.7465902E-01  1.5464180E+01
  5.7499210E-01  1.5470267E+01
  5.7532518E-01  1.5476355E+01
  5.7565825E-01  1.5482443E+01
  5.7599133E-01  1.5488530E+01
  5.7632441E-01  1.5494618E+01
  5.7665749E-01  1.5500706E+01
  5.7699056E-01  1.5506794E+01
  5.7732364E-01  1.5512882E+01
  5.7765672E-01  1.5518970E+01
  5.7798980E-01  1.5525059E+01
  5.7832287E-01  1.5531147E+01
  5.7865595E-01  1.5537235E+01
  5.7898903E-01  1.5543324E+01
  5.7932211E-01  1.5549413E+01
  5.7965519E-01  1.5555502E+01
  5.7998826E-01  1.5561591E+01
  5.8032134E-01  1.5567680E+01
  5.8065442E-01  1.5573769E+01
  5.8098750E-01  1.5579858E+01
  5.8132057E-01  1.5585948E+01
  5.8165365E-01  1.5592037E+01
  5.8198673E-01  1.5598127E+01
  5.8231981E-01  1.5604217E+01
  5.8265288E-01  1.5610307E+01
  5.8298596E-01  1.5616397E+01
  5.8331904E-01  1.5622488E+01
  5.8365212E-01  1.5628578E+01
  5.8398520E-01  1.5634669E+01
  5.8431827E-01  1.5640760E+01
  5.8465135E-01  1.5646851E+01
  5.8498443E-01  1.5652942E+01
  5.8531751E-01  1.5659034E+01
  5.8565058E-01  1.5665125E+01
  5.8598366E-01  1.5671217E+01
  5.8631674E-01  1.5677309E+01
  5.8664982E-01  1.5683401E+01
  5.8698289E-01  1.5689494E+01
  5.8731597E-01  1.5695586E+01
  5.8764905E-01  1.5701679E+01
  5.8798213E-01  1.5707772E+01
  5.8831521E-01  1.5713866E+01
  5.8864828E-01  1.5719959E+01
  5.8898136E-01  1.5726053E+01
  5.8931444E-01  1.5732147E+01
  5.8964752E-01  1.5738241E+01
  5.8998059E-01  1.5744335E+01
  5.9031367E-01  1.5750430E+01
  5.9064675E-01  1.5756525E+01
  5.9097983E-01  1.5762620E+01
  5.9131290E-01  1.5768716E+01
  5.9164598E-01  1.5774811E+01
  5.9197906E-01  1.5780907E+01
  5.9231214E-01  1.5787003E+01
  5.9264522E-01  1.5793100E+01
  5.9297829E-01  1.5799196E+01
  5.9331137E-01  1.5805293E+01
  5.9364445E-01  1.5811391E+01
  5.9397753E-01  1.5817488E+01
  5.9431060E-01  1.5823586E+01
  5.9464368E-01  1.5829684E+01
  5.9497676E-01  1.5835783E+01
  5.9530984E-01  1.5841881E+01
  5.9564291E-01  1.5847980E+01
  5.9597599E-01  1.5854080E+01
  5.9630907E-01  1.5860179E+01
  5.9664215E-01  1.5866279E+01
  5.9697523E-01  1.5872380E+01
  5.9730830E-01  1.5878480E+01
  5.9764138E-01  1.5884581E+01
  5.9797446E-01  1.5890682E+01
  5.9830754E-01  1.5896784E+01
  5.9864061E-01  1.5902886E+01
  5.9897369E-01  1.5908988E+01
  5.9930677E-01  1.5915091E+01
  5.9963985E-01  1.5921194E+01
  5.9997292E-01  1.5927297E+01
  6.0030600E-01  1.5933400E+01
  6.0063908E-01  1.5939504E+01
  6.0097216E-01  1.5945609E+01
  6.0130524E-01  1.5951714E+01
  6.0163831E-01  1.5957819E+01
  6.0197139E-01  1.5963924E+01
  6.0230447E-01  1.5970030E+01
  6.0263755E-01  1.5976136E+01
  6.0297062E-01  1.5982243E+01
  6.0330370E-01  1.5988350E+01
  6.0363678E-01  1.5994457E+01
  6.0396986E-01  1.6000565E+01
  6.0430293E-01  1.6006673E+01
  6.0463601E-01  1.6012782E+01
  6.0496909E-01  1.6018891E+01
  6.0530217E-01  1.6025000E+01
  6.0563525E-01  1.6031110E+01
  6.0596832E-01  1.6037220E+01
  6.0630140E-01  1.6043331E+01
  6.0663448E-01  1.6049442E+01
  6.0696756E-01  1.6055554E+01
  6.0730063E-01  1.6061666E+01
  6.0763371E-01  1.6067778E+01
  6.0796679E-01  1.6073891E+01
  6.0829987E-01  1.6080004E+01
  6.0863294E-01  1.6086118E+01
  6.0896602E-01  1.6092232E+01
  6.0929910E-01  1.6098347E+01
  6.0963218E-01  1.6104462E+01
  6.0996526E-01  1.6110578E+01
  6.1029833E-01  1.6116694E+01
  6.1063141E-01  1.6122811E+01
  6.1096449E-01  1.6128928E+01
  6.1129757E-01  1.6135045E+01
  6.1163064E-01  1.6141163E+01
  6.1196372E-01  1.6147282E+01
  6.1229680E-01  1.6153401E+01
  6.1262988E-01  1.6159520E+01
  6.1296295E-01  1.6165640E+01
  6.1329603E-01  1.6171761E+01
  6.1362911E-01  1.6177882E+01
  6.1396219E-01  1.6184003E+01
  6.1429527E-01  1.6190125E+01
  6.1462834E-01  1.6196248E+01
  6.1496142E-01  1.6202371E+01
  6.1529450E-01  1.6208495E+01
  6.1562758E-01  1.6214619E+01
  6.1596065E-01  1.6220744E+01
  6.1629373E-01  1.6226869E+01
  6.1662681E-01  1.6232995E+01
  6.1695989E-01  1.6239121E+01
  6.1729296E-01  1.6245248E+01
  6.1762604E-01  1.6251375E+01
  6.1795912E-01  1.6257503E+01
  6.1829220E-01  1.6263632E+01
  6.1862528E-01  1.6269761E+01
  6.1895835E-01  1.6275891E+01
  6.1929143E-01  1.6282021E+01
  6.1962451E-01  1.6288152E+01
  6.1995759E-01  1.6294284E+01
  6.2029066E-01  1.6300416E+01
  6.2062374E-01  1.6306548E+01
  6.2095682E-01  1.6312682E+01
  6.2128990E-01  1.6318815E+01
  6.2162297E-01  1.6324950E+01
  6.2195605E-01  1.6331085E+01
  6.2228913E-01  1.6337221E+01
  6.2262221E-01  1.6343357E+01
  6.2295529E-01  1.6349494E+01
  6.2328836E-01  1.6355632E+01
  6.2362144E-01  1.6361770E+01
  6.2395452E-01  1.6367909E+01
  6.2428760E-01  1.6374048E+01
  6.2462067E-01  1.6380188E+01
  6.2495375E-01  1.6386329E+01
  6.2528683E-01  1.6392470E+01
  6.2561991E-01  1.6398612E+01
  6.2595298E-01  1.6404755E+01
  6.2628606E-01  1.6410899E+01
  6.2661914E-01  1.6417043E+01
  6.2695222E-01  1.6423187E+01
  6.2728530E-01  1.6429333E+01
  6.2761837E-01  1.6435479E+01
  6.2795145E-01  1.6441626E+01
  6.2828453E-01  1.6447773E+01
  6.2861761E-01  1.6453921E+01
  6.2895068E-01  1.6460070E+01
  6.2928376E-01  1.6466219E+01
  6.2961684E-01  1.6472370E+01
  6.2994992E-01  1.6478521E+01
  6.3028299E-01  1.6484672E+01
  6.3061607E-01  1.6490825E+01
  6.3094915E-01  1.6496978E+01
  6.3128223E-01  1.6503132E+01
  6.3161531E-01  1.6509286E+01
  6.3194838E-01  1.6515441E+01
  6.3228146E-01  1.6521597E+01
  6.3261454E-01  1.6527754E+01
  6.3294762E-01  1.6533912E+01
  6.3328069E-01  1.6540070E+01
  6.3361377E-01  1.6546229E+01
  6.3394685E-01  1.6552389E+01
  6.3427993E-01  1.6558549E+01
  6.3461300E-01  1.6564710E+01
  6.3494608E-01  1.6570872E+01
  6.3527916E-01  1.6577035E+01
  6.3561224E-01  1.6583199E+01
  6.3594532E-01  1.6589363E+01
  6.3627839E-01  1.6595528E+01
  6.3661147E-01  1.6601694E+01
  6.3694455E-01  1.6607861E+01
  6.3727763E-01  1.6614028E+01
  6.3761070E-01  1.6620197E+01
  6.3794378E-01  1.6626366E+01
  6.3827686E-01  1.6632536E+01
  6.3860994E-01  1.6638707E+01
  6.3894301E-01  1.6644878E+01
  6.3927609E-01  1.6651051E+01
  6.3960917E-01  1.6657224E+01
  6.3994225E-01  1.6663398E+01
  6.4027533E-01  1.6669573E+01
  6.4060840E-01  1.6675748E+01
  6.4094148E-01  1.6681925E+01
  6.4127456E-01  1.6688102E+01
  6.4160764E-01  1.6694281E+01
  6.4194071E-01  1.6700460E+01
  6.4227379E-01  1.6706640E+01
  6.4260687E-01  1.6712821E+01
  6.4293995E-01  1.6719002E+01
  6.4327302E-01  1.6725185E+01
  6.4360610E-01  1.6731368E+01
  6.4393918E-01  1.6737553E+01
  6.4427226E-01  1.6743738E+01
  6.4460534E-01  1.6749924E+01
  6.4493841E-01  1.6756111E+01
  6.4527149E-01  1.6762299E+01
  6.4560457E-01  1.6768488E+01
  6.4593765E-01  1.6774678E+01
  6.4627072E-01  1.6780868E+01
  6.4660380E-01  1.6787060E+01
  6.4693688E-01  1.6793252E+01
  6.4726996E-01  1.6799446E+01
  6.4760303E-01  1.6805640E+01
  6.4793611E-01  1.6811835E+01
  6.4826919E-01  1.6818031E+01
  6.4860227E-01  1.6824228E+01
  6.4893535E-01  1.6830426E+01
  6.4926842E-01  1.6836625E+01
  6.4960150E-01  1.6842825E+01
  6.4993458E-01  1.6849026E+01
  6.5026766E-01  1.6855228E+01
  6.5060073E-01  1.6861431E+01
  6.5093381E-01  1.6867635E+01
  6.5126689E-01  1.6873840E+01
  6.5159997E-01  1.6880045E+01
  6.5193304E-01  1.6886252E+01
  6.5226612E-01  1.6892460E+01
  6.5259920E-01  1.6898669E+01
  6.5293228E-01  1.6904878E+01
  6.5326536E-01  1.6911089E+01
  6.5359843E-01  1.6917301E+01
  6.5393151E-01  1.6923513E+01
  6.5426459E-01  1.6929727E+01
  6.5459767E-01  1.6935942E+01
  6.5493074E-01  1.6942158E+01
  6.5526382E-01  1.6948374E+01
  6.5559690E-01  1.6954592E+01
  6.5592998E-01  1.6960811E+01
  6.5626305E-01  1.6967031E+01
  6.5659613E-01  1.6973252E+01
  6.5692921E-01  1.6979474E+01
  6.5726229E-01  1.6985697E+01
  6.5759537E-01  1.6991921E+01
  6.5792844E-01  1.6998146E+01
  6.5826152E-01  1.7004372E+01
  6.5859460E-01  1.7010600E+01
  6.5892768E-01  1.7016828E+01
  6.5926075E-01  1.7023057E+01
  6.5959383E-01  1.7029288E+01
  6.5992691E-01  1.7035519E+01
  6.6025999E-01  1.7041752E+01
  6.6059306E-01  1.7047986E+01
  6.6092614E-01  1.7054221E+01
  6.6125922E-01  1.7060457E+01
  6.6159230E-01  1.7066694E+01
  6.6192538E-01  1.7072932E+01
  6.6225845E-01  1.7079171E+01
  6.6259153E-01  1.7085412E+01
  6.6292461E-01  1.7091653E+01
  6.6325769E-01  1.7097896E+01
  6.6359076E-01  1.7104140E+01
  6.6392384E-01  1.7110385E+01
  6.6425692E-01  1.7116631E+01
  6.6459000E-01  1.7122878E+01
  6.6492307E-01  1.7129126E+01
  6.6525615E-01  1.7135376E+01
  6.6558923E-01  1.7141627E+01
  6.6592231E-01  1.7147879E+01
  6.6625539E-01  1.7154132E+01
  6.6658846E-01  1.7160386E+01
  6.6692154E-01  1.7166641E+01
  6.6725462E-01  1.7172898E+01
  6.6758770E-01  1.7179156E+01
  6.6792077E-01  1.7185415E+01
  6.6825385E-01  1.7191675E+01
  6.6858693E-01  1.7197936E+01
  6.6892001E-01  1.7204199E+01
  6.6925308E-01  1.7210462E+01
  6.6958616E-01  1.7216727E+01
  6.6991924E-01  1.7222994E+01
  6.7025232E-01  1.7229261E+01
  6.7058540E-01  1.7235530E+01
  6.7091847E-01  1.7241799E+01
  6.7125155E-01  1.7248071E+01
  6.7158463E-01  1.7254343E+01
  6.7191771E-01  1.7260616E+01
  6.7225078E-01  1.7266891E+01
  6.7258386E-01  1.7273167E+01
  6.7291694E-01  1.7279445E+01
  6.7325002E-01  1.7285723E+01
  6.7358309E-01  1.7292003E+01
  6.7391617E-01  1.7298284E+01
  6.7424925E-01  1.7304567E+01
  6.7458233E-01  1.7310851E+01
  6.7491541E-01  1.7317135E+01
  6.7524848E-01  1.7323422E+01
  6.7558156E-01  1.7329709E+01
  6.7591464E-01  1.7335998E+01
  6.7624772E-01  1.7342288E+01
  6.7658079E-01  1.7348580E+01
  6.7691387E-01  1.7354873E+01
  6.7724695E-01  1.7361167E+01
  6.7758003E-01  1.7367462E+01
  6.7791310E-01  1.7373759E+01
  6.7824618E-01  1.7380057E+01
  6.7857926E-01  1.7386356E+01
  6.7891234E-01  1.7392657E+01
  6.7924542E-01  1.7398959E+01
  6.7957849E-01  1.7405263E+01
  6.7991157E-01  1.7411568E+01
  6.8024465E-01  1.7417874E+01
  6.8057773E-01  1.7424181E+01
  6.8091080E-01  1.7430490E+01
  6.8124388E-01  1.7436801E+01
  6.8157696E-01  1.7443112E+01
  6.8191004E-01  1.7449425E+01
  6.8224311E-01  1.7455740E+01
  6.8257619E-01  1.7462055E+01
  6.8290927E-01  1.7468373E+01
  6.8324235E-01  1.7474691E+01
  6.8357543E-01  1.7481011E+01
  6.8390850E-01  1.7487333E+01
  6.8424158E-01  1.7493655E+01
  6.8457466E-01  1.7499980E+01
  6.8490774E-01  1.7506305E+01
  6.8524081E-01  1.7512632E+01
  6.8557389E-01  1.7518961E+01
  6.8590697E-01  1.7525291E+01
  6.8624005E-01  1.7531622E+01
  6.8657312E-01  1.7537955E+01
  6.8690620E-01  1.7544289E+01
  6.8723928E-01  1.7550625E+01
  6.8757236E-01  1.7556962E+01
  6.8790544E-01  1.7563301E+01
  6.8823851E-01  1.7569641E+01
  6.8857159E-01  1.7575983E+01
  6.8890467E-01  1.7582326E+01
  6.8923775E-01  1.7588671E+01
  6.8957082E-01  1.7595017E+01
  6.8990390E-01  1.7601364E+01
  6.9023698E-01  1.7607713E+01
  6.9057006E-01  1.7614064E+01
  6.9090313E-01  1.7620416E+01
  6.9123621E-01  1.7626769E+01
  6.9156929E-01  1.7633125E+01
  6.9190237E-01  1.7639481E+01
  6.9223545E-01  1.7645839E+01
  6.9256852E-01  1.7652199E+01
  6.9290160E-01  1.7658560E+01
  6.9323468E-01  1.7664923E+01
  6.9356776E-01  1.7671287E+01
  6.9390083E-01  1.7677653E+01
  6.9423391E-01  1.7684021E+01
  6.9456699E-01  1.7690390E+01
  6.9490007E-01  1.7696760E+01
  6.9523314E-01  1.7703132E+01
  6.9556622E-01  1.7709506E+01
  6.9589930E-01  1.7715881E+01
  6.9623238E-01  1.7722258E+01
  6.9656546E-01  1.7728636E+01
  6.9689853E-01  1.7735016E+01
  6.9723161E-01  1.7741398E+01
  6.9756469E-01  1.7747781E+01
  6.9789777E-01  1.7754166E+01
  6.9823084E-01  1.7760553E+01
  6.9856392E-01  1.7766941E+01
  6.9889700E-01  1.7773330E+01
  6.9923008E-01  1.7779722E+01
  6.9956315E-01  1.7786115E+01
  6.9989623E-01  1.7792509E+01
  7.0022931E-01  1.7798905E+01
  7.0056239E-01  1.7805303E+01
  7.0089547E-01  1.7811703E+01
  7.0122854E-01  1.7818104E+01
  7.0156162E-01  1.7824507E+01
  7.0189470E-01  1.7830911E+01
  7.0222778E-01  1.7837317E+01
  7.0256085E-01  1.7843725E+01
  7.0289393E-01  1.7850135E+01
  7.0322701E-01  1.7856546E+01
  7.0356009E-01  1.7862959E+01
  7.0389316E-01  1.7869374E+01
  7.0422624E-01  1.7875790E+01
  7.0455932E-01  1.7882208E+01
  7.0489240E-01  1.7888628E+01
  7.0522548E-01  1.7895049E+01
  7.0555855E-01  1.7901472E+01
  7.0589163E-01  1.7907897E+01
  7.0622471E-01  1.7914324E+01
  7.0655779E-01  1.7920752E+01
  7.0689086E-01  1.7927182E+01
  7.0722394E-01  1.7933614E+01
  7.0755702E-01  1.7940048E+01
  7.0789010E-01  1.7946483E+01
  7.0822317E-01  1.7952920E+01
  7.0855625E-01  1.7959359E+01
  7.0888933E-01  1.7965799E+01
  7.0922241E-01  1.7972242E+01
  7.0955549E-01  1.7978686E+01
  7.0988856E-01  1.7985132E+01
  7.1022164E-01  1.7991580E+01
  7.1055472E-01  1.7998029E+01
  7.1088780E-01  1.8004481E+01
  7.1122087E-01  1.8010934E+01
  7.1155395E-01  1.8017389E+01
  7.1188703E-01  1.8023846E+01
  7.1222011E-01  1.8030304E+01
  7.1255318E-01  1.8036765E+01
  7.1288626E-01  1.8043227E+01
  7.1321934E-01  1.8049691E+01
  7.1355242E-01  1.8056157E+01
  7.1388550E-01  1.8062625E+01
  7.1421857E-01  1.8069095E+01
  7.1455165E-01  1.8075566E+01
  7.1488473E-01  1.8082039E+01
  7.1521781E-01  1.8088515E+01
  7.1555088E-01  1.8094992E+01
  7.1588396E-01  1.8101471E+01
  7.1621704E-01  1.8107952E+01
  7.1655012E-01  1.8114434E+01
  7.1688319E-01  1.8120919E+01
  7.1721627E-01  1.8127406E+01
  7.1754935E-01  1.8133894E+01
  7.1788243E-01  1.8140384E+01
  7.1821551E-01  1.8146877E+01
  7.1854858E-01  1.8153371E+01
  7.1888166E-01  1.8159867E+01
  7.1921474E-01  1.8166365E+01
  7.1954782E-01  1.8172865E+01
