# PC-SAFT-Titan -- Daniel Cordier
# https://www.researchgate.net/profile/Daniel_Cordier
# http://orcid.org/0000-0003-4515-6271
#
# Computation date: 07/07/2021 -- 20h 48min 42s
# Temperature:   115.00 K
# Species 1: N2    
# Species 2: CH4   
#
# xN2 (liq)      P (bar)      
  4.7207109E-01  1.0679623E+01
  4.7240417E-01  1.0684469E+01
  4.7273725E-01  1.0689314E+01
  4.7307032E-01  1.0694158E+01
  4.7340340E-01  1.0699002E+01
  4.7373648E-01  1.0703844E+01
  4.7406956E-01  1.0708685E+01
  4.7440263E-01  1.0713526E+01
  4.7473571E-01  1.0718366E+01
  4.7506879E-01  1.0723205E+01
  4.7540187E-01  1.0728043E+01
  4.7573494E-01  1.0732880E+01
  4.7606802E-01  1.0737716E+01
  4.7640110E-01  1.0742551E+01
  4.7673418E-01  1.0747386E+01
  4.7706726E-01  1.0752219E+01
  4.7740033E-01  1.0757052E+01
  4.7773341E-01  1.0761884E+01
  4.7806649E-01  1.0766715E+01
  4.7839957E-01  1.0771545E+01
  4.7873264E-01  1.0776374E+01
  4.7906572E-01  1.0781202E+01
  4.7939880E-01  1.0786030E+01
  4.7973188E-01  1.0790856E+01
  4.8006495E-01  1.0795682E+01
  4.8039803E-01  1.0800507E+01
  4.8073111E-01  1.0805331E+01
  4.8106419E-01  1.0810154E+01
  4.8139727E-01  1.0814977E+01
  4.8173034E-01  1.0819798E+01
  4.8206342E-01  1.0824619E+01
  4.8239650E-01  1.0829439E+01
  4.8272958E-01  1.0834258E+01
  4.8306265E-01  1.0839076E+01
  4.8339573E-01  1.0843894E+01
  4.8372881E-01  1.0848711E+01
  4.8406189E-01  1.0853526E+01
  4.8439496E-01  1.0858341E+01
  4.8472804E-01  1.0863156E+01
  4.8506112E-01  1.0867969E+01
  4.8539420E-01  1.0872782E+01
  4.8572728E-01  1.0877593E+01
  4.8606035E-01  1.0882404E+01
  4.8639343E-01  1.0887214E+01
  4.8672651E-01  1.0892024E+01
  4.8705959E-01  1.0896832E+01
  4.8739266E-01  1.0901640E+01
  4.8772574E-01  1.0906447E+01
  4.8805882E-01  1.0911253E+01
  4.8839190E-01  1.0916059E+01
  4.8872497E-01  1.0920864E+01
  4.8905805E-01  1.0925668E+01
  4.8939113E-01  1.0930471E+01
  4.8972421E-01  1.0935273E+01
  4.9005729E-01  1.0940075E+01
  4.9039036E-01  1.0944876E+01
  4.9072344E-01  1.0949676E+01
  4.9105652E-01  1.0954475E+01
  4.9138960E-01  1.0959274E+01
  4.9172267E-01  1.0964071E+01
  4.9205575E-01  1.0968869E+01
  4.9238883E-01  1.0973665E+01
  4.9272191E-01  1.0978460E+01
  4.9305498E-01  1.0983255E+01
  4.9338806E-01  1.0988049E+01
  4.9372114E-01  1.0992843E+01
  4.9405422E-01  1.0997636E+01
  4.9438730E-01  1.1002427E+01
  4.9472037E-01  1.1007219E+01
  4.9505345E-01  1.1012009E+01
  4.9538653E-01  1.1016799E+01
  4.9571961E-01  1.1021588E+01
  4.9605268E-01  1.1026376E+01
  4.9638576E-01  1.1031164E+01
  4.9671884E-01  1.1035951E+01
  4.9705192E-01  1.1040737E+01
  4.9738499E-01  1.1045523E+01
  4.9771807E-01  1.1050308E+01
  4.9805115E-01  1.1055092E+01
  4.9838423E-01  1.1059875E+01
  4.9871731E-01  1.1064658E+01
  4.9905038E-01  1.1069440E+01
  4.9938346E-01  1.1074221E+01
  4.9971654E-01  1.1079002E+01
  5.0004962E-01  1.1083782E+01
  5.0038269E-01  1.1088561E+01
  5.0071577E-01  1.1093340E+01
  5.0104885E-01  1.1098118E+01
  5.0138193E-01  1.1102895E+01
  5.0171501E-01  1.1107672E+01
  5.0204808E-01  1.1112448E+01
  5.0238116E-01  1.1117224E+01
  5.0271424E-01  1.1121998E+01
  5.0304732E-01  1.1126772E+01
  5.0338039E-01  1.1131546E+01
  5.0371347E-01  1.1136318E+01
  5.0404655E-01  1.1141091E+01
  5.0437963E-01  1.1145862E+01
  5.0471270E-01  1.1150633E+01
  5.0504578E-01  1.1155403E+01
  5.0537886E-01  1.1160173E+01
  5.0571194E-01  1.1164942E+01
  5.0604502E-01  1.1169710E+01
  5.0637809E-01  1.1174478E+01
  5.0671117E-01  1.1179245E+01
  5.0704425E-01  1.1184011E+01
  5.0737733E-01  1.1188777E+01
  5.0771040E-01  1.1193542E+01
  5.0804348E-01  1.1198307E+01
  5.0837656E-01  1.1203071E+01
  5.0870964E-01  1.1207834E+01
  5.0904271E-01  1.1212597E+01
  5.0937579E-01  1.1217359E+01
  5.0970887E-01  1.1222121E+01
  5.1004195E-01  1.1226882E+01
  5.1037503E-01  1.1231642E+01
  5.1070810E-01  1.1236402E+01
  5.1104118E-01  1.1241161E+01
  5.1137426E-01  1.1245920E+01
  5.1170734E-01  1.1250678E+01
  5.1204041E-01  1.1255436E+01
  5.1237349E-01  1.1260193E+01
  5.1270657E-01  1.1264949E+01
  5.1303965E-01  1.1269705E+01
  5.1337272E-01  1.1274460E+01
  5.1370580E-01  1.1279215E+01
  5.1403888E-01  1.1283969E+01
  5.1437196E-01  1.1288722E+01
  5.1470504E-01  1.1293475E+01
  5.1503811E-01  1.1298228E+01
  5.1537119E-01  1.1302980E+01
  5.1570427E-01  1.1307731E+01
  5.1603735E-01  1.1312482E+01
  5.1637042E-01  1.1317232E+01
  5.1670350E-01  1.1321982E+01
  5.1703658E-01  1.1326731E+01
  5.1736966E-01  1.1331480E+01
  5.1770273E-01  1.1336228E+01
  5.1803581E-01  1.1340976E+01
  5.1836889E-01  1.1345723E+01
  5.1870197E-01  1.1350470E+01
  5.1903505E-01  1.1355216E+01
  5.1936812E-01  1.1359962E+01
  5.1970120E-01  1.1364707E+01
  5.2003428E-01  1.1369451E+01
  5.2036736E-01  1.1374195E+01
  5.2070043E-01  1.1378939E+01
  5.2103351E-01  1.1383682E+01
  5.2136659E-01  1.1388425E+01
  5.2169967E-01  1.1393167E+01
  5.2203274E-01  1.1397908E+01
  5.2236582E-01  1.1402649E+01
  5.2269890E-01  1.1407390E+01
  5.2303198E-01  1.1412130E+01
  5.2336506E-01  1.1416870E+01
  5.2369813E-01  1.1421609E+01
  5.2403121E-01  1.1426348E+01
  5.2436429E-01  1.1431086E+01
  5.2469737E-01  1.1435824E+01
  5.2503044E-01  1.1440561E+01
  5.2536352E-01  1.1445298E+01
  5.2569660E-01  1.1450035E+01
  5.2602968E-01  1.1454771E+01
  5.2636275E-01  1.1459506E+01
  5.2669583E-01  1.1464241E+01
  5.2702891E-01  1.1468976E+01
  5.2736199E-01  1.1473710E+01
  5.2769507E-01  1.1478444E+01
  5.2802814E-01  1.1483177E+01
  5.2836122E-01  1.1487910E+01
  5.2869430E-01  1.1492642E+01
  5.2902738E-01  1.1497374E+01
  5.2936045E-01  1.1502106E+01
  5.2969353E-01  1.1506837E+01
  5.3002661E-01  1.1511568E+01
  5.3035969E-01  1.1516298E+01
  5.3069276E-01  1.1521028E+01
  5.3102584E-01  1.1525758E+01
  5.3135892E-01  1.1530487E+01
  5.3169200E-01  1.1535215E+01
  5.3202508E-01  1.1539944E+01
  5.3235815E-01  1.1544672E+01
  5.3269123E-01  1.1549399E+01
  5.3302431E-01  1.1554126E+01
  5.3335739E-01  1.1558853E+01
  5.3369046E-01  1.1563579E+01
  5.3402354E-01  1.1568305E+01
  5.3435662E-01  1.1573031E+01
  5.3468970E-01  1.1577756E+01
  5.3502277E-01  1.1582481E+01
  5.3535585E-01  1.1587205E+01
  5.3568893E-01  1.1591929E+01
  5.3602201E-01  1.1596653E+01
  5.3635509E-01  1.1601376E+01
  5.3668816E-01  1.1606099E+01
  5.3702124E-01  1.1610822E+01
  5.3735432E-01  1.1615544E+01
  5.3768740E-01  1.1620266E+01
  5.3802047E-01  1.1624987E+01
  5.3835355E-01  1.1629708E+01
  5.3868663E-01  1.1634429E+01
  5.3901971E-01  1.1639150E+01
  5.3935278E-01  1.1643870E+01
  5.3968586E-01  1.1648590E+01
  5.4001894E-01  1.1653309E+01
  5.4035202E-01  1.1658028E+01
  5.4068510E-01  1.1662747E+01
  5.4101817E-01  1.1667466E+01
  5.4135125E-01  1.1672184E+01
  5.4168433E-01  1.1676902E+01
  5.4201741E-01  1.1681619E+01
  5.4235048E-01  1.1686337E+01
  5.4268356E-01  1.1691053E+01
  5.4301664E-01  1.1695770E+01
  5.4334972E-01  1.1700486E+01
  5.4368279E-01  1.1705202E+01
  5.4401587E-01  1.1709918E+01
  5.4434895E-01  1.1714634E+01
  5.4468203E-01  1.1719349E+01
  5.4501511E-01  1.1724063E+01
  5.4534818E-01  1.1728778E+01
  5.4568126E-01  1.1733492E+01
  5.4601434E-01  1.1738206E+01
  5.4634742E-01  1.1742920E+01
  5.4668049E-01  1.1747633E+01
  5.4701357E-01  1.1752347E+01
  5.4734665E-01  1.1757059E+01
  5.4767973E-01  1.1761772E+01
  5.4801280E-01  1.1766484E+01
  5.4834588E-01  1.1771196E+01
  5.4867896E-01  1.1775908E+01
  5.4901204E-01  1.1780620E+01
  5.4934512E-01  1.1785331E+01
  5.4967819E-01  1.1790042E+01
  5.5001127E-01  1.1794753E+01
  5.5034435E-01  1.1799464E+01
  5.5067743E-01  1.1804174E+01
  5.5101050E-01  1.1808884E+01
  5.5134358E-01  1.1813594E+01
  5.5167666E-01  1.1818304E+01
  5.5200974E-01  1.1823013E+01
  5.5234281E-01  1.1827722E+01
  5.5267589E-01  1.1832431E+01
  5.5300897E-01  1.1837140E+01
  5.5334205E-01  1.1841848E+01
  5.5367513E-01  1.1846557E+01
  5.5400820E-01  1.1851265E+01
  5.5434128E-01  1.1855973E+01
  5.5467436E-01  1.1860680E+01
  5.5500744E-01  1.1865388E+01
  5.5534051E-01  1.1870095E+01
  5.5567359E-01  1.1874802E+01
  5.5600667E-01  1.1879509E+01
  5.5633975E-01  1.1884216E+01
  5.5667282E-01  1.1888922E+01
  5.5700590E-01  1.1893629E+01
  5.5733898E-01  1.1898335E+01
  5.5767206E-01  1.1903041E+01
  5.5800514E-01  1.1907746E+01
  5.5833821E-01  1.1912452E+01
  5.5867129E-01  1.1917158E+01
  5.5900437E-01  1.1921863E+01
  5.5933745E-01  1.1926568E+01
  5.5967052E-01  1.1931273E+01
  5.6000360E-01  1.1935978E+01
  5.6033668E-01  1.1940682E+01
  5.6066976E-01  1.1945387E+01
  5.6100283E-01  1.1950091E+01
  5.6133591E-01  1.1954795E+01
  5.6166899E-01  1.1959499E+01
  5.6200207E-01  1.1964203E+01
  5.6233515E-01  1.1968907E+01
  5.6266822E-01  1.1973610E+01
  5.6300130E-01  1.1978314E+01
  5.6333438E-01  1.1983017E+01
  5.6366746E-01  1.1987720E+01
  5.6400053E-01  1.1992423E+01
  5.6433361E-01  1.1997126E+01
  5.6466669E-01  1.2001829E+01
  5.6499977E-01  1.2006532E+01
  5.6533284E-01  1.2011235E+01
  5.6566592E-01  1.2015937E+01
  5.6599900E-01  1.2020640E+01
  5.6633208E-01  1.2025342E+01
  5.6666516E-01  1.2030044E+01
  5.6699823E-01  1.2034746E+01
  5.6733131E-01  1.2039448E+01
  5.6766439E-01  1.2044150E+01
  5.6799747E-01  1.2048852E+01
  5.6833054E-01  1.2053554E+01
  5.6866362E-01  1.2058255E+01
  5.6899670E-01  1.2062957E+01
  5.6932978E-01  1.2067658E+01
  5.6966285E-01  1.2072360E+01
  5.6999593E-01  1.2077061E+01
  5.7032901E-01  1.2081762E+01
  5.7066209E-01  1.2086463E+01
  5.7099517E-01  1.2091165E+01
  5.7132824E-01  1.2095866E+01
  5.7166132E-01  1.2100567E+01
  5.7199440E-01  1.2105268E+01
  5.7232748E-01  1.2109969E+01
  5.7266055E-01  1.2114669E+01
  5.7299363E-01  1.2119370E+01
  5.7332671E-01  1.2124071E+01
  5.7365979E-01  1.2128772E+01
  5.7399286E-01  1.2133472E+01
  5.7432594E-01  1.2138173E+01
  5.7465902E-01  1.2142874E+01
  5.7499210E-01  1.2147574E+01
  5.7532518E-01  1.2152275E+01
  5.7565825E-01  1.2156976E+01
  5.7599133E-01  1.2161676E+01
  5.7632441E-01  1.2166377E+01
  5.7665749E-01  1.2171077E+01
  5.7699056E-01  1.2175778E+01
  5.7732364E-01  1.2180478E+01
  5.7765672E-01  1.2185179E+01
  5.7798980E-01  1.2189879E+01
  5.7832287E-01  1.2194580E+01
  5.7865595E-01  1.2199280E+01
  5.7898903E-01  1.2203981E+01
  5.7932211E-01  1.2208681E+01
  5.7965519E-01  1.2213382E+01
  5.7998826E-01  1.2218082E+01
  5.8032134E-01  1.2222783E+01
  5.8065442E-01  1.2227483E+01
  5.8098750E-01  1.2232184E+01
  5.8132057E-01  1.2236885E+01
  5.8165365E-01  1.2241585E+01
  5.8198673E-01  1.2246286E+01
  5.8231981E-01  1.2250987E+01
  5.8265288E-01  1.2255687E+01
  5.8298596E-01  1.2260388E+01
  5.8331904E-01  1.2265089E+01
  5.8365212E-01  1.2269790E+01
  5.8398520E-01  1.2274491E+01
  5.8431827E-01  1.2279192E+01
  5.8465135E-01  1.2283893E+01
  5.8498443E-01  1.2288594E+01
  5.8531751E-01  1.2293295E+01
  5.8565058E-01  1.2297997E+01
  5.8598366E-01  1.2302698E+01
  5.8631674E-01  1.2307399E+01
  5.8664982E-01  1.2312101E+01
  5.8698289E-01  1.2316803E+01
  5.8731597E-01  1.2321504E+01
  5.8764905E-01  1.2326206E+01
  5.8798213E-01  1.2330908E+01
  5.8831521E-01  1.2335610E+01
  5.8864828E-01  1.2340312E+01
  5.8898136E-01  1.2345014E+01
  5.8931444E-01  1.2349716E+01
  5.8964752E-01  1.2354418E+01
  5.8998059E-01  1.2359121E+01
  5.9031367E-01  1.2363823E+01
  5.9064675E-01  1.2368526E+01
  5.9097983E-01  1.2373228E+01
  5.9131290E-01  1.2377931E+01
  5.9164598E-01  1.2382634E+01
  5.9197906E-01  1.2387337E+01
  5.9231214E-01  1.2392041E+01
  5.9264522E-01  1.2396744E+01
  5.9297829E-01  1.2401447E+01
  5.9331137E-01  1.2406151E+01
  5.9364445E-01  1.2410855E+01
  5.9397753E-01  1.2415559E+01
  5.9431060E-01  1.2420263E+01
  5.9464368E-01  1.2424967E+01
  5.9497676E-01  1.2429671E+01
  5.9530984E-01  1.2434376E+01
  5.9564291E-01  1.2439080E+01
  5.9597599E-01  1.2443785E+01
  5.9630907E-01  1.2448490E+01
  5.9664215E-01  1.2453195E+01
  5.9697523E-01  1.2457901E+01
  5.9730830E-01  1.2462606E+01
  5.9764138E-01  1.2467312E+01
  5.9797446E-01  1.2472017E+01
  5.9830754E-01  1.2476723E+01
  5.9864061E-01  1.2481430E+01
  5.9897369E-01  1.2486136E+01
  5.9930677E-01  1.2490843E+01
  5.9963985E-01  1.2495549E+01
  5.9997292E-01  1.2500256E+01
  6.0030600E-01  1.2504963E+01
  6.0063908E-01  1.2509671E+01
  6.0097216E-01  1.2514378E+01
  6.0130524E-01  1.2519086E+01
  6.0163831E-01  1.2523794E+01
  6.0197139E-01  1.2528502E+01
  6.0230447E-01  1.2533211E+01
  6.0263755E-01  1.2537919E+01
  6.0297062E-01  1.2542628E+01
  6.0330370E-01  1.2547337E+01
  6.0363678E-01  1.2552046E+01
  6.0396986E-01  1.2556756E+01
  6.0430293E-01  1.2561466E+01
  6.0463601E-01  1.2566176E+01
  6.0496909E-01  1.2570886E+01
  6.0530217E-01  1.2575596E+01
  6.0563525E-01  1.2580307E+01
  6.0596832E-01  1.2585018E+01
  6.0630140E-01  1.2589729E+01
  6.0663448E-01  1.2594441E+01
  6.0696756E-01  1.2599152E+01
  6.0730063E-01  1.2603864E+01
  6.0763371E-01  1.2608577E+01
  6.0796679E-01  1.2613289E+01
  6.0829987E-01  1.2618002E+01
  6.0863294E-01  1.2622715E+01
  6.0896602E-01  1.2627428E+01
  6.0929910E-01  1.2632142E+01
  6.0963218E-01  1.2636856E+01
  6.0996526E-01  1.2641570E+01
  6.1029833E-01  1.2646284E+01
  6.1063141E-01  1.2650999E+01
  6.1096449E-01  1.2655714E+01
  6.1129757E-01  1.2660430E+01
  6.1163064E-01  1.2665145E+01
  6.1196372E-01  1.2669861E+01
  6.1229680E-01  1.2674577E+01
  6.1262988E-01  1.2679294E+01
  6.1296295E-01  1.2684011E+01
  6.1329603E-01  1.2688728E+01
  6.1362911E-01  1.2693446E+01
  6.1396219E-01  1.2698163E+01
  6.1429527E-01  1.2702882E+01
  6.1462834E-01  1.2707600E+01
  6.1496142E-01  1.2712319E+01
  6.1529450E-01  1.2717038E+01
  6.1562758E-01  1.2721758E+01
  6.1596065E-01  1.2726477E+01
  6.1629373E-01  1.2731198E+01
  6.1662681E-01  1.2735918E+01
  6.1695989E-01  1.2740639E+01
  6.1729296E-01  1.2745360E+01
  6.1762604E-01  1.2750082E+01
  6.1795912E-01  1.2754804E+01
  6.1829220E-01  1.2759526E+01
  6.1862528E-01  1.2764249E+01
  6.1895835E-01  1.2768972E+01
  6.1929143E-01  1.2773695E+01
  6.1962451E-01  1.2778419E+01
  6.1995759E-01  1.2783143E+01
  6.2029066E-01  1.2787868E+01
  6.2062374E-01  1.2792593E+01
  6.2095682E-01  1.2797318E+01
  6.2128990E-01  1.2802044E+01
  6.2162297E-01  1.2806770E+01
  6.2195605E-01  1.2811496E+01
  6.2228913E-01  1.2816223E+01
  6.2262221E-01  1.2820951E+01
  6.2295529E-01  1.2825678E+01
  6.2328836E-01  1.2830406E+01
  6.2362144E-01  1.2835135E+01
  6.2395452E-01  1.2839864E+01
  6.2428760E-01  1.2844593E+01
  6.2462067E-01  1.2849323E+01
  6.2495375E-01  1.2854053E+01
  6.2528683E-01  1.2858784E+01
  6.2561991E-01  1.2863515E+01
  6.2595298E-01  1.2868246E+01
  6.2628606E-01  1.2872978E+01
  6.2661914E-01  1.2877711E+01
  6.2695222E-01  1.2882443E+01
  6.2728530E-01  1.2887177E+01
  6.2761837E-01  1.2891910E+01
  6.2795145E-01  1.2896644E+01
  6.2828453E-01  1.2901379E+01
  6.2861761E-01  1.2906114E+01
  6.2895068E-01  1.2910850E+01
  6.2928376E-01  1.2915586E+01
  6.2961684E-01  1.2920322E+01
  6.2994992E-01  1.2925059E+01
  6.3028299E-01  1.2929796E+01
  6.3061607E-01  1.2934534E+01
  6.3094915E-01  1.2939272E+01
  6.3128223E-01  1.2944011E+01
  6.3161531E-01  1.2948751E+01
  6.3194838E-01  1.2953490E+01
  6.3228146E-01  1.2958231E+01
  6.3261454E-01  1.2962972E+01
  6.3294762E-01  1.2967713E+01
  6.3328069E-01  1.2972455E+01
  6.3361377E-01  1.2977197E+01
  6.3394685E-01  1.2981940E+01
  6.3427993E-01  1.2986683E+01
  6.3461300E-01  1.2991427E+01
  6.3494608E-01  1.2996171E+01
  6.3527916E-01  1.3000916E+01
  6.3561224E-01  1.3005661E+01
  6.3594532E-01  1.3010407E+01
  6.3627839E-01  1.3015154E+01
  6.3661147E-01  1.3019901E+01
  6.3694455E-01  1.3024648E+01
  6.3727763E-01  1.3029396E+01
  6.3761070E-01  1.3034145E+01
  6.3794378E-01  1.3038894E+01
  6.3827686E-01  1.3043644E+01
  6.3860994E-01  1.3048394E+01
  6.3894301E-01  1.3053145E+01
  6.3927609E-01  1.3057896E+01
  6.3960917E-01  1.3062648E+01
  6.3994225E-01  1.3067401E+01
  6.4027533E-01  1.3072154E+01
  6.4060840E-01  1.3076907E+01
  6.4094148E-01  1.3081661E+01
  6.4127456E-01  1.3086416E+01
  6.4160764E-01  1.3091171E+01
  6.4194071E-01  1.3095927E+01
  6.4227379E-01  1.3100684E+01
  6.4260687E-01  1.3105441E+01
  6.4293995E-01  1.3110199E+01
  6.4327302E-01  1.3114957E+01
  6.4360610E-01  1.3119716E+01
  6.4393918E-01  1.3124475E+01
  6.4427226E-01  1.3129236E+01
  6.4460534E-01  1.3133996E+01
  6.4493841E-01  1.3138758E+01
  6.4527149E-01  1.3143519E+01
  6.4560457E-01  1.3148282E+01
  6.4593765E-01  1.3153045E+01
  6.4627072E-01  1.3157809E+01
  6.4660380E-01  1.3162573E+01
  6.4693688E-01  1.3167339E+01
  6.4726996E-01  1.3172104E+01
  6.4760303E-01  1.3176871E+01
  6.4793611E-01  1.3181638E+01
  6.4826919E-01  1.3186405E+01
  6.4860227E-01  1.3191173E+01
  6.4893535E-01  1.3195942E+01
  6.4926842E-01  1.3200712E+01
  6.4960150E-01  1.3205482E+01
  6.4993458E-01  1.3210253E+01
  6.5026766E-01  1.3215025E+01
  6.5060073E-01  1.3219797E+01
  6.5093381E-01  1.3224570E+01
  6.5126689E-01  1.3229343E+01
  6.5159997E-01  1.3234117E+01
  6.5193304E-01  1.3238892E+01
  6.5226612E-01  1.3243668E+01
  6.5259920E-01  1.3248444E+01
  6.5293228E-01  1.3253221E+01
  6.5326536E-01  1.3257999E+01
  6.5359843E-01  1.3262777E+01
  6.5393151E-01  1.3267556E+01
  6.5426459E-01  1.3272336E+01
  6.5459767E-01  1.3277117E+01
  6.5493074E-01  1.3281898E+01
  6.5526382E-01  1.3286680E+01
  6.5559690E-01  1.3291462E+01
  6.5592998E-01  1.3296246E+01
  6.5626305E-01  1.3301030E+01
  6.5659613E-01  1.3305814E+01
  6.5692921E-01  1.3310600E+01
  6.5726229E-01  1.3315386E+01
  6.5759537E-01  1.3320173E+01
  6.5792844E-01  1.3324961E+01
  6.5826152E-01  1.3329749E+01
  6.5859460E-01  1.3334538E+01
  6.5892768E-01  1.3339328E+01
  6.5926075E-01  1.3344119E+01
  6.5959383E-01  1.3348910E+01
  6.5992691E-01  1.3353703E+01
  6.6025999E-01  1.3358496E+01
  6.6059306E-01  1.3363289E+01
  6.6092614E-01  1.3368084E+01
  6.6125922E-01  1.3372879E+01
  6.6159230E-01  1.3377675E+01
  6.6192538E-01  1.3382472E+01
  6.6225845E-01  1.3387269E+01
  6.6259153E-01  1.3392068E+01
  6.6292461E-01  1.3396867E+01
  6.6325769E-01  1.3401667E+01
  6.6359076E-01  1.3406468E+01
  6.6392384E-01  1.3411269E+01
  6.6425692E-01  1.3416072E+01
  6.6459000E-01  1.3420875E+01
  6.6492307E-01  1.3425679E+01
  6.6525615E-01  1.3430483E+01
  6.6558923E-01  1.3435289E+01
  6.6592231E-01  1.3440095E+01
  6.6625539E-01  1.3444903E+01
  6.6658846E-01  1.3449711E+01
  6.6692154E-01  1.3454520E+01
  6.6725462E-01  1.3459329E+01
  6.6758770E-01  1.3464140E+01
  6.6792077E-01  1.3468951E+01
  6.6825385E-01  1.3473763E+01
  6.6858693E-01  1.3478576E+01
  6.6892001E-01  1.3483390E+01
  6.6925308E-01  1.3488205E+01
  6.6958616E-01  1.3493021E+01
  6.6991924E-01  1.3497837E+01
  6.7025232E-01  1.3502654E+01
  6.7058540E-01  1.3507473E+01
  6.7091847E-01  1.3512292E+01
  6.7125155E-01  1.3517111E+01
  6.7158463E-01  1.3521932E+01
  6.7191771E-01  1.3526754E+01
  6.7225078E-01  1.3531576E+01
  6.7258386E-01  1.3536400E+01
  6.7291694E-01  1.3541224E+01
  6.7325002E-01  1.3546049E+01
  6.7358309E-01  1.3550875E+01
  6.7391617E-01  1.3555702E+01
  6.7424925E-01  1.3560530E+01
  6.7458233E-01  1.3565359E+01
  6.7491541E-01  1.3570189E+01
  6.7524848E-01  1.3575019E+01
  6.7558156E-01  1.3579851E+01
  6.7591464E-01  1.3584683E+01
  6.7624772E-01  1.3589517E+01
  6.7658079E-01  1.3594351E+01
  6.7691387E-01  1.3599186E+01
  6.7724695E-01  1.3604022E+01
  6.7758003E-01  1.3608860E+01
  6.7791310E-01  1.3613698E+01
  6.7824618E-01  1.3618537E+01
  6.7857926E-01  1.3623376E+01
  6.7891234E-01  1.3628217E+01
  6.7924542E-01  1.3633059E+01
  6.7957849E-01  1.3637902E+01
  6.7991157E-01  1.3642746E+01
  6.8024465E-01  1.3647590E+01
  6.8057773E-01  1.3652436E+01
  6.8091080E-01  1.3657282E+01
  6.8124388E-01  1.3662130E+01
  6.8157696E-01  1.3666979E+01
  6.8191004E-01  1.3671828E+01
  6.8224311E-01  1.3676679E+01
  6.8257619E-01  1.3681530E+01
  6.8290927E-01  1.3686383E+01
  6.8324235E-01  1.3691236E+01
  6.8357543E-01  1.3696091E+01
  6.8390850E-01  1.3700946E+01
  6.8424158E-01  1.3705803E+01
  6.8457466E-01  1.3710660E+01
  6.8490774E-01  1.3715519E+01
  6.8524081E-01  1.3720378E+01
  6.8557389E-01  1.3725239E+01
  6.8590697E-01  1.3730100E+01
  6.8624005E-01  1.3734963E+01
  6.8657312E-01  1.3739826E+01
  6.8690620E-01  1.3744691E+01
  6.8723928E-01  1.3749557E+01
  6.8757236E-01  1.3754423E+01
  6.8790544E-01  1.3759291E+01
  6.8823851E-01  1.3764160E+01
  6.8857159E-01  1.3769030E+01
  6.8890467E-01  1.3773900E+01
  6.8923775E-01  1.3778772E+01
  6.8957082E-01  1.3783645E+01
  6.8990390E-01  1.3788519E+01
  6.9023698E-01  1.3793394E+01
  6.9057006E-01  1.3798271E+01
  6.9090313E-01  1.3803148E+01
  6.9123621E-01  1.3808026E+01
  6.9156929E-01  1.3812906E+01
  6.9190237E-01  1.3817786E+01
  6.9223545E-01  1.3822668E+01
  6.9256852E-01  1.3827550E+01
  6.9290160E-01  1.3832434E+01
  6.9323468E-01  1.3837319E+01
  6.9356776E-01  1.3842205E+01
  6.9390083E-01  1.3847092E+01
  6.9423391E-01  1.3851980E+01
  6.9456699E-01  1.3856869E+01
  6.9490007E-01  1.3861760E+01
  6.9523314E-01  1.3866651E+01
  6.9556622E-01  1.3871544E+01
  6.9589930E-01  1.3876438E+01
  6.9623238E-01  1.3881332E+01
  6.9656546E-01  1.3886228E+01
  6.9689853E-01  1.3891126E+01
  6.9723161E-01  1.3896024E+01
  6.9756469E-01  1.3900923E+01
  6.9789777E-01  1.3905824E+01
  6.9823084E-01  1.3910725E+01
  6.9856392E-01  1.3915628E+01
  6.9889700E-01  1.3920532E+01
  6.9923008E-01  1.3925438E+01
  6.9956315E-01  1.3930344E+01
  6.9989623E-01  1.3935251E+01
  7.0022931E-01  1.3940160E+01
  7.0056239E-01  1.3945070E+01
  7.0089547E-01  1.3949981E+01
  7.0122854E-01  1.3954893E+01
  7.0156162E-01  1.3959807E+01
  7.0189470E-01  1.3964721E+01
  7.0222778E-01  1.3969637E+01
  7.0256085E-01  1.3974554E+01
  7.0289393E-01  1.3979472E+01
  7.0322701E-01  1.3984391E+01
  7.0356009E-01  1.3989312E+01
  7.0389316E-01  1.3994234E+01
  7.0422624E-01  1.3999157E+01
  7.0455932E-01  1.4004081E+01
  7.0489240E-01  1.4009006E+01
  7.0522548E-01  1.4013933E+01
  7.0555855E-01  1.4018861E+01
  7.0589163E-01  1.4023790E+01
  7.0622471E-01  1.4028720E+01
  7.0655779E-01  1.4033652E+01
  7.0689086E-01  1.4038585E+01
  7.0722394E-01  1.4043519E+01
  7.0755702E-01  1.4048454E+01
  7.0789010E-01  1.4053391E+01
  7.0822317E-01  1.4058329E+01
  7.0855625E-01  1.4063268E+01
  7.0888933E-01  1.4068208E+01
  7.0922241E-01  1.4073150E+01
  7.0955549E-01  1.4078093E+01
  7.0988856E-01  1.4083037E+01
  7.1022164E-01  1.4087982E+01
  7.1055472E-01  1.4092929E+01
  7.1088780E-01  1.4097877E+01
  7.1122087E-01  1.4102826E+01
  7.1155395E-01  1.4107777E+01
  7.1188703E-01  1.4112729E+01
  7.1222011E-01  1.4117682E+01
  7.1255318E-01  1.4122637E+01
  7.1288626E-01  1.4127592E+01
  7.1321934E-01  1.4132550E+01
  7.1355242E-01  1.4137508E+01
  7.1388550E-01  1.4142468E+01
  7.1421857E-01  1.4147429E+01
