# PC-SAFT-Titan -- Daniel Cordier
# https://www.researchgate.net/profile/Daniel_Cordier
# http://orcid.org/0000-0003-4515-6271
#
# Computation date: 07/07/2021 -- 20h 48min 42s
# Temperature:   115.00 K
# Species 1: N2    
# Species 2: CH4   
#
# yN2 (vap)      P (bar)      
  8.1916542E-01  6.9150599E+00
  8.1934935E-01  6.9212892E+00
  8.1953288E-01  6.9275153E+00
  8.1971602E-01  6.9337382E+00
  8.1989877E-01  6.9399580E+00
  8.2008113E-01  6.9461746E+00
  8.2026309E-01  6.9523880E+00
  8.2044467E-01  6.9585983E+00
  8.2062586E-01  6.9648055E+00
  8.2080667E-01  6.9710095E+00
  8.2098709E-01  6.9772104E+00
  8.2116712E-01  6.9834081E+00
  8.2134678E-01  6.9896027E+00
  8.2152605E-01  6.9957942E+00
  8.2170495E-01  7.0019826E+00
  8.2188347E-01  7.0081678E+00
  8.2206161E-01  7.0143499E+00
  8.2223937E-01  7.0205290E+00
  8.2241676E-01  7.0267049E+00
  8.2259378E-01  7.0328777E+00
  8.2277043E-01  7.0390474E+00
  8.2294671E-01  7.0452140E+00
  8.2312262E-01  7.0513775E+00
  8.2329816E-01  7.0575379E+00
  8.2347334E-01  7.0636953E+00
  8.2364815E-01  7.0698495E+00
  8.2382260E-01  7.0760007E+00
  8.2399669E-01  7.0821488E+00
  8.2417041E-01  7.0882939E+00
  8.2434378E-01  7.0944359E+00
  8.2451679E-01  7.1005748E+00
  8.2468944E-01  7.1067106E+00
  8.2486173E-01  7.1128434E+00
  8.2503367E-01  7.1189732E+00
  8.2520526E-01  7.1250999E+00
  8.2537649E-01  7.1312236E+00
  8.2554738E-01  7.1373442E+00
  8.2571791E-01  7.1434618E+00
  8.2588809E-01  7.1495763E+00
  8.2605793E-01  7.1556879E+00
  8.2622742E-01  7.1617964E+00
  8.2639657E-01  7.1679018E+00
  8.2656537E-01  7.1740043E+00
  8.2673383E-01  7.1801038E+00
  8.2690195E-01  7.1862002E+00
  8.2706973E-01  7.1922936E+00
  8.2723717E-01  7.1983841E+00
  8.2740427E-01  7.2044715E+00
  8.2757104E-01  7.2105560E+00
  8.2773747E-01  7.2166374E+00
  8.2790356E-01  7.2227159E+00
  8.2806933E-01  7.2287914E+00
  8.2823476E-01  7.2348639E+00
  8.2839985E-01  7.2409334E+00
  8.2856462E-01  7.2469999E+00
  8.2872906E-01  7.2530635E+00
  8.2889318E-01  7.2591242E+00
  8.2905696E-01  7.2651818E+00
  8.2922042E-01  7.2712365E+00
  8.2938356E-01  7.2772883E+00
  8.2954637E-01  7.2833371E+00
  8.2970886E-01  7.2893829E+00
  8.2987103E-01  7.2954258E+00
  8.3003288E-01  7.3014658E+00
  8.3019441E-01  7.3075029E+00
  8.3035563E-01  7.3135370E+00
  8.3051652E-01  7.3195681E+00
  8.3067710E-01  7.3255964E+00
  8.3083737E-01  7.3316217E+00
  8.3099732E-01  7.3376442E+00
  8.3115696E-01  7.3436637E+00
  8.3131629E-01  7.3496803E+00
  8.3147531E-01  7.3556940E+00
  8.3163402E-01  7.3617048E+00
  8.3179242E-01  7.3677127E+00
  8.3195051E-01  7.3737176E+00
  8.3210830E-01  7.3797198E+00
  8.3226578E-01  7.3857190E+00
  8.3242296E-01  7.3917153E+00
  8.3257983E-01  7.3977088E+00
  8.3273640E-01  7.4036994E+00
  8.3289267E-01  7.4096871E+00
  8.3304864E-01  7.4156719E+00
  8.3320431E-01  7.4216539E+00
  8.3335969E-01  7.4276330E+00
  8.3351476E-01  7.4336093E+00
  8.3366954E-01  7.4395827E+00
  8.3382402E-01  7.4455532E+00
  8.3397821E-01  7.4515209E+00
  8.3413211E-01  7.4574858E+00
  8.3428571E-01  7.4634478E+00
  8.3443903E-01  7.4694070E+00
  8.3459205E-01  7.4753634E+00
  8.3474478E-01  7.4813169E+00
  8.3489722E-01  7.4872676E+00
  8.3504938E-01  7.4932155E+00
  8.3520125E-01  7.4991605E+00
  8.3535283E-01  7.5051028E+00
  8.3550413E-01  7.5110422E+00
  8.3565515E-01  7.5169788E+00
  8.3580588E-01  7.5229127E+00
  8.3595633E-01  7.5288437E+00
  8.3610650E-01  7.5347719E+00
  8.3625638E-01  7.5406974E+00
  8.3640599E-01  7.5466200E+00
  8.3655532E-01  7.5525399E+00
  8.3670438E-01  7.5584570E+00
  8.3685315E-01  7.5643713E+00
  8.3700166E-01  7.5702828E+00
  8.3714988E-01  7.5761916E+00
  8.3729783E-01  7.5820976E+00
  8.3744551E-01  7.5880008E+00
  8.3759292E-01  7.5939013E+00
  8.3774006E-01  7.5997990E+00
  8.3788692E-01  7.6056939E+00
  8.3803352E-01  7.6115861E+00
  8.3817984E-01  7.6174756E+00
  8.3832590E-01  7.6233623E+00
  8.3847170E-01  7.6292463E+00
  8.3861722E-01  7.6351276E+00
  8.3876248E-01  7.6410061E+00
  8.3890748E-01  7.6468819E+00
  8.3905221E-01  7.6527550E+00
  8.3919668E-01  7.6586253E+00
  8.3934089E-01  7.6644929E+00
  8.3948484E-01  7.6703578E+00
  8.3962852E-01  7.6762201E+00
  8.3977195E-01  7.6820796E+00
  8.3991512E-01  7.6879363E+00
  8.4005803E-01  7.6937904E+00
  8.4020069E-01  7.6996418E+00
  8.4034309E-01  7.7054906E+00
  8.4048523E-01  7.7113366E+00
  8.4062712E-01  7.7171799E+00
  8.4076875E-01  7.7230206E+00
  8.4091013E-01  7.7288586E+00
  8.4105126E-01  7.7346939E+00
  8.4119214E-01  7.7405265E+00
  8.4133277E-01  7.7463565E+00
  8.4147315E-01  7.7521838E+00
  8.4161328E-01  7.7580084E+00
  8.4175316E-01  7.7638304E+00
  8.4189279E-01  7.7696497E+00
  8.4203218E-01  7.7754664E+00
  8.4217132E-01  7.7812804E+00
  8.4231022E-01  7.7870918E+00
  8.4244887E-01  7.7929006E+00
  8.4258728E-01  7.7987067E+00
  8.4272545E-01  7.8045102E+00
  8.4286337E-01  7.8103110E+00
  8.4300105E-01  7.8161093E+00
  8.4313850E-01  7.8219049E+00
  8.4327570E-01  7.8276979E+00
  8.4341266E-01  7.8334882E+00
  8.4354939E-01  7.8392760E+00
  8.4368588E-01  7.8450612E+00
  8.4382213E-01  7.8508437E+00
  8.4395814E-01  7.8566237E+00
  8.4409392E-01  7.8624010E+00
  8.4422947E-01  7.8681758E+00
  8.4436478E-01  7.8739480E+00
  8.4449986E-01  7.8797176E+00
  8.4463470E-01  7.8854846E+00
  8.4476932E-01  7.8912490E+00
  8.4490370E-01  7.8970108E+00
  8.4503785E-01  7.9027701E+00
  8.4517178E-01  7.9085268E+00
  8.4530547E-01  7.9142810E+00
  8.4543894E-01  7.9200326E+00
  8.4557218E-01  7.9257816E+00
  8.4570519E-01  7.9315280E+00
  8.4583797E-01  7.9372720E+00
  8.4597054E-01  7.9430133E+00
  8.4610287E-01  7.9487522E+00
  8.4623498E-01  7.9544884E+00
  8.4636687E-01  7.9602222E+00
  8.4649854E-01  7.9659534E+00
  8.4662998E-01  7.9716821E+00
  8.4676121E-01  7.9774082E+00
  8.4689221E-01  7.9831318E+00
  8.4702299E-01  7.9888529E+00
  8.4715356E-01  7.9945715E+00
  8.4728390E-01  8.0002876E+00
  8.4741403E-01  8.0060012E+00
  8.4754394E-01  8.0117122E+00
  8.4767363E-01  8.0174208E+00
  8.4780311E-01  8.0231268E+00
  8.4793237E-01  8.0288304E+00
  8.4806142E-01  8.0345315E+00
  8.4819025E-01  8.0402300E+00
  8.4831887E-01  8.0459261E+00
  8.4844728E-01  8.0516197E+00
  8.4857547E-01  8.0573109E+00
  8.4870346E-01  8.0629995E+00
  8.4883123E-01  8.0686857E+00
  8.4895879E-01  8.0743694E+00
  8.4908615E-01  8.0800507E+00
  8.4921329E-01  8.0857294E+00
  8.4934023E-01  8.0914058E+00
  8.4946696E-01  8.0970796E+00
  8.4959348E-01  8.1027511E+00
  8.4971979E-01  8.1084200E+00
  8.4984590E-01  8.1140866E+00
  8.4997181E-01  8.1197506E+00
  8.5009751E-01  8.1254123E+00
  8.5022300E-01  8.1310715E+00
  8.5034830E-01  8.1367283E+00
  8.5047339E-01  8.1423826E+00
  8.5059827E-01  8.1480346E+00
  8.5072296E-01  8.1536841E+00
  8.5084745E-01  8.1593312E+00
  8.5097173E-01  8.1649758E+00
  8.5109582E-01  8.1706181E+00
  8.5121970E-01  8.1762579E+00
  8.5134339E-01  8.1818954E+00
  8.5146688E-01  8.1875304E+00
  8.5159017E-01  8.1931631E+00
  8.5171327E-01  8.1987934E+00
  8.5183617E-01  8.2044212E+00
  8.5195887E-01  8.2100467E+00
  8.5208138E-01  8.2156698E+00
  8.5220370E-01  8.2212905E+00
  8.5232582E-01  8.2269089E+00
  8.5244775E-01  8.2325248E+00
  8.5256948E-01  8.2381384E+00
  8.5269102E-01  8.2437497E+00
  8.5281237E-01  8.2493585E+00
  8.5293353E-01  8.2549650E+00
  8.5305450E-01  8.2605692E+00
  8.5317528E-01  8.2661710E+00
  8.5329587E-01  8.2717704E+00
  8.5341628E-01  8.2773675E+00
  8.5353649E-01  8.2829623E+00
  8.5365651E-01  8.2885547E+00
  8.5377635E-01  8.2941448E+00
  8.5389601E-01  8.2997325E+00
  8.5401547E-01  8.3053179E+00
  8.5413475E-01  8.3109010E+00
  8.5425385E-01  8.3164818E+00
  8.5437276E-01  8.3220602E+00
  8.5449148E-01  8.3276364E+00
  8.5461003E-01  8.3332102E+00
  8.5472839E-01  8.3387817E+00
  8.5484657E-01  8.3443509E+00
  8.5496456E-01  8.3499178E+00
  8.5508238E-01  8.3554824E+00
  8.5520001E-01  8.3610447E+00
  8.5531747E-01  8.3666047E+00
  8.5543474E-01  8.3721624E+00
  8.5555184E-01  8.3777178E+00
  8.5566876E-01  8.3832710E+00
  8.5578550E-01  8.3888218E+00
  8.5590206E-01  8.3943704E+00
  8.5601844E-01  8.3999168E+00
  8.5613465E-01  8.4054608E+00
  8.5625068E-01  8.4110026E+00
  8.5636654E-01  8.4165421E+00
  8.5648222E-01  8.4220794E+00
  8.5659773E-01  8.4276144E+00
  8.5671306E-01  8.4331471E+00
  8.5682822E-01  8.4386776E+00
  8.5694320E-01  8.4442059E+00
  8.5705802E-01  8.4497319E+00
  8.5717266E-01  8.4552556E+00
  8.5728713E-01  8.4607772E+00
  8.5740143E-01  8.4662965E+00
  8.5751556E-01  8.4718135E+00
  8.5762952E-01  8.4773284E+00
  8.5774330E-01  8.4828410E+00
  8.5785692E-01  8.4883514E+00
  8.5797037E-01  8.4938596E+00
  8.5808366E-01  8.4993655E+00
  8.5819677E-01  8.5048693E+00
  8.5830972E-01  8.5103709E+00
  8.5842250E-01  8.5158702E+00
  8.5853512E-01  8.5213673E+00
  8.5864757E-01  8.5268623E+00
  8.5875985E-01  8.5323551E+00
  8.5887197E-01  8.5378456E+00
  8.5898392E-01  8.5433340E+00
  8.5909571E-01  8.5488202E+00
  8.5920734E-01  8.5543042E+00
  8.5931881E-01  8.5597860E+00
  8.5943011E-01  8.5652657E+00
  8.5954125E-01  8.5707432E+00
  8.5965223E-01  8.5762185E+00
  8.5976304E-01  8.5816917E+00
  8.5987370E-01  8.5871627E+00
  8.5998420E-01  8.5926315E+00
  8.6009453E-01  8.5980982E+00
  8.6020471E-01  8.6035627E+00
  8.6031473E-01  8.6090251E+00
  8.6042459E-01  8.6144853E+00
  8.6053429E-01  8.6199434E+00
  8.6064383E-01  8.6253994E+00
  8.6075322E-01  8.6308532E+00
  8.6086245E-01  8.6363049E+00
  8.6097153E-01  8.6417545E+00
  8.6108044E-01  8.6472019E+00
  8.6118921E-01  8.6526473E+00
  8.6129782E-01  8.6580905E+00
  8.6140627E-01  8.6635315E+00
  8.6151457E-01  8.6689705E+00
  8.6162272E-01  8.6744074E+00
  8.6173071E-01  8.6798421E+00
  8.6183855E-01  8.6852748E+00
  8.6194624E-01  8.6907053E+00
  8.6205377E-01  8.6961338E+00
  8.6216116E-01  8.7015602E+00
  8.6226839E-01  8.7069844E+00
  8.6237548E-01  8.7124066E+00
  8.6248241E-01  8.7178267E+00
  8.6258919E-01  8.7232448E+00
  8.6269583E-01  8.7286607E+00
  8.6280231E-01  8.7340746E+00
  8.6290865E-01  8.7394864E+00
  8.6301484E-01  8.7448962E+00
  8.6312088E-01  8.7503038E+00
  8.6322677E-01  8.7557094E+00
  8.6333252E-01  8.7611130E+00
  8.6343812E-01  8.7665145E+00
  8.6354357E-01  8.7719140E+00
  8.6364888E-01  8.7773114E+00
  8.6375404E-01  8.7827067E+00
  8.6385906E-01  8.7881001E+00
  8.6396393E-01  8.7934913E+00
  8.6406866E-01  8.7988806E+00
  8.6417325E-01  8.8042678E+00
  8.6427769E-01  8.8096530E+00
  8.6438199E-01  8.8150362E+00
  8.6448615E-01  8.8204173E+00
  8.6459016E-01  8.8257964E+00
  8.6469403E-01  8.8311735E+00
  8.6479777E-01  8.8365486E+00
  8.6490136E-01  8.8419217E+00
  8.6500481E-01  8.8472928E+00
  8.6510812E-01  8.8526619E+00
  8.6521129E-01  8.8580290E+00
  8.6531432E-01  8.8633940E+00
  8.6541721E-01  8.8687571E+00
  8.6551996E-01  8.8741182E+00
  8.6562258E-01  8.8794773E+00
  8.6572506E-01  8.8848345E+00
  8.6582740E-01  8.8901896E+00
  8.6592960E-01  8.8955428E+00
  8.6603167E-01  8.9008940E+00
  8.6613360E-01  8.9062432E+00
  8.6623539E-01  8.9115905E+00
  8.6633705E-01  8.9169358E+00
  8.6643857E-01  8.9222791E+00
  8.6653996E-01  8.9276205E+00
  8.6664121E-01  8.9329599E+00
  8.6674233E-01  8.9382974E+00
  8.6684332E-01  8.9436329E+00
  8.6694417E-01  8.9489665E+00
  8.6704489E-01  8.9542981E+00
  8.6714548E-01  8.9596278E+00
  8.6724593E-01  8.9649556E+00
  8.6734625E-01  8.9702814E+00
  8.6744644E-01  8.9756053E+00
  8.6754650E-01  8.9809273E+00
  8.6764643E-01  8.9862473E+00
  8.6774623E-01  8.9915654E+00
  8.6784590E-01  8.9968816E+00
  8.6794543E-01  9.0021959E+00
  8.6804484E-01  9.0075083E+00
  8.6814412E-01  9.0128188E+00
  8.6824327E-01  9.0181274E+00
  8.6834229E-01  9.0234340E+00
  8.6844119E-01  9.0287388E+00
  8.6853995E-01  9.0340417E+00
  8.6863859E-01  9.0393427E+00
  8.6873710E-01  9.0446418E+00
  8.6883549E-01  9.0499390E+00
  8.6893375E-01  9.0552343E+00
  8.6903188E-01  9.0605278E+00
  8.6912989E-01  9.0658194E+00
  8.6922777E-01  9.0711091E+00
  8.6932552E-01  9.0763969E+00
  8.6942316E-01  9.0816829E+00
  8.6952066E-01  9.0869670E+00
  8.6961805E-01  9.0922492E+00
  8.6971531E-01  9.0975296E+00
  8.6981244E-01  9.1028081E+00
  8.6990946E-01  9.1080848E+00
  8.7000635E-01  9.1133597E+00
  8.7010312E-01  9.1186327E+00
  8.7019976E-01  9.1239038E+00
  8.7029629E-01  9.1291731E+00
  8.7039269E-01  9.1344406E+00
  8.7048897E-01  9.1397062E+00
  8.7058514E-01  9.1449701E+00
  8.7068118E-01  9.1502320E+00
  8.7077710E-01  9.1554922E+00
  8.7087290E-01  9.1607506E+00
  8.7096858E-01  9.1660071E+00
  8.7106414E-01  9.1712618E+00
  8.7115959E-01  9.1765147E+00
  8.7125491E-01  9.1817658E+00
  8.7135012E-01  9.1870151E+00
  8.7144521E-01  9.1922626E+00
  8.7154018E-01  9.1975083E+00
  8.7163504E-01  9.2027522E+00
  8.7172977E-01  9.2079943E+00
  8.7182440E-01  9.2132346E+00
  8.7191890E-01  9.2184732E+00
  8.7201329E-01  9.2237099E+00
  8.7210756E-01  9.2289449E+00
  8.7220172E-01  9.2341781E+00
  8.7229576E-01  9.2394096E+00
  8.7238969E-01  9.2446392E+00
  8.7248351E-01  9.2498671E+00
  8.7257721E-01  9.2550932E+00
  8.7267079E-01  9.2603176E+00
  8.7276426E-01  9.2655402E+00
  8.7285762E-01  9.2707611E+00
  8.7295087E-01  9.2759802E+00
  8.7304400E-01  9.2811975E+00
  8.7313702E-01  9.2864131E+00
  8.7322993E-01  9.2916270E+00
  8.7332273E-01  9.2968391E+00
  8.7341541E-01  9.3020495E+00
  8.7350799E-01  9.3072582E+00
  8.7360045E-01  9.3124651E+00
  8.7369280E-01  9.3176703E+00
  8.7378505E-01  9.3228738E+00
  8.7387718E-01  9.3280756E+00
  8.7396920E-01  9.3332756E+00
  8.7406112E-01  9.3384740E+00
  8.7415292E-01  9.3436706E+00
  8.7424462E-01  9.3488655E+00
  8.7433620E-01  9.3540587E+00
  8.7442768E-01  9.3592502E+00
  8.7451905E-01  9.3644400E+00
  8.7461032E-01  9.3696281E+00
  8.7470147E-01  9.3748146E+00
  8.7479252E-01  9.3799993E+00
  8.7488346E-01  9.3851823E+00
  8.7497430E-01  9.3903637E+00
  8.7506503E-01  9.3955434E+00
  8.7515565E-01  9.4007214E+00
  8.7524617E-01  9.4058977E+00
  8.7533658E-01  9.4110724E+00
  8.7542689E-01  9.4162454E+00
  8.7551709E-01  9.4214167E+00
  8.7560719E-01  9.4265863E+00
  8.7569718E-01  9.4317544E+00
  8.7578707E-01  9.4369207E+00
  8.7587685E-01  9.4420854E+00
  8.7596653E-01  9.4472484E+00
  8.7605611E-01  9.4524098E+00
  8.7614559E-01  9.4575696E+00
  8.7623496E-01  9.4627277E+00
  8.7632423E-01  9.4678842E+00
  8.7641340E-01  9.4730390E+00
  8.7650246E-01  9.4781922E+00
  8.7659143E-01  9.4833438E+00
  8.7668029E-01  9.4884938E+00
  8.7676905E-01  9.4936421E+00
  8.7685771E-01  9.4987888E+00
  8.7694627E-01  9.5039339E+00
  8.7703473E-01  9.5090774E+00
  8.7712309E-01  9.5142193E+00
  8.7721135E-01  9.5193596E+00
  8.7729951E-01  9.5244983E+00
  8.7738757E-01  9.5296353E+00
  8.7747554E-01  9.5347708E+00
  8.7756340E-01  9.5399047E+00
  8.7765116E-01  9.5450369E+00
  8.7773883E-01  9.5501676E+00
  8.7782640E-01  9.5552967E+00
  8.7791387E-01  9.5604243E+00
  8.7800124E-01  9.5655502E+00
  8.7808852E-01  9.5706746E+00
  8.7817570E-01  9.5757974E+00
  8.7826278E-01  9.5809186E+00
  8.7834977E-01  9.5860383E+00
  8.7843666E-01  9.5911564E+00
  8.7852345E-01  9.5962729E+00
  8.7861015E-01  9.6013879E+00
  8.7869675E-01  9.6065013E+00
  8.7878326E-01  9.6116131E+00
  8.7886967E-01  9.6167235E+00
  8.7895599E-01  9.6218322E+00
  8.7904221E-01  9.6269395E+00
  8.7912834E-01  9.6320451E+00
  8.7921438E-01  9.6371493E+00
  8.7930032E-01  9.6422519E+00
  8.7938616E-01  9.6473530E+00
  8.7947192E-01  9.6524525E+00
  8.7955758E-01  9.6575506E+00
  8.7964315E-01  9.6626471E+00
  8.7972862E-01  9.6677421E+00
  8.7981401E-01  9.6728355E+00
  8.7989930E-01  9.6779275E+00
  8.7998450E-01  9.6830180E+00
  8.8006961E-01  9.6881069E+00
  8.8015462E-01  9.6931943E+00
  8.8023955E-01  9.6982803E+00
  8.8032438E-01  9.7033647E+00
  8.8040913E-01  9.7084477E+00
  8.8049378E-01  9.7135291E+00
  8.8057834E-01  9.7186091E+00
  8.8066282E-01  9.7236875E+00
  8.8074720E-01  9.7287645E+00
  8.8083149E-01  9.7338401E+00
  8.8091570E-01  9.7389141E+00
  8.8099981E-01  9.7439867E+00
  8.8108384E-01  9.7490577E+00
  8.8116778E-01  9.7541274E+00
  8.8125163E-01  9.7591955E+00
  8.8133539E-01  9.7642622E+00
  8.8141907E-01  9.7693275E+00
  8.8150265E-01  9.7743912E+00
  8.8158615E-01  9.7794536E+00
  8.8166956E-01  9.7845145E+00
  8.8175289E-01  9.7895739E+00
  8.8183613E-01  9.7946319E+00
  8.8191928E-01  9.7996884E+00
  8.8200234E-01  9.8047435E+00
  8.8208532E-01  9.8097972E+00
  8.8216821E-01  9.8148494E+00
  8.8225102E-01  9.8199003E+00
  8.8233374E-01  9.8249496E+00
  8.8241638E-01  9.8299976E+00
  8.8249893E-01  9.8350441E+00
  8.8258140E-01  9.8400893E+00
  8.8266378E-01  9.8451330E+00
  8.8274608E-01  9.8501753E+00
  8.8282829E-01  9.8552162E+00
  8.8291042E-01  9.8602557E+00
  8.8299247E-01  9.8652937E+00
  8.8307443E-01  9.8703304E+00
  8.8315631E-01  9.8753657E+00
  8.8323811E-01  9.8803996E+00
  8.8331982E-01  9.8854321E+00
  8.8340145E-01  9.8904632E+00
  8.8348300E-01  9.8954930E+00
  8.8356447E-01  9.9005213E+00
  8.8364585E-01  9.9055483E+00
  8.8372716E-01  9.9105739E+00
  8.8380838E-01  9.9155981E+00
  8.8388952E-01  9.9206210E+00
  8.8397058E-01  9.9256425E+00
  8.8405155E-01  9.9306626E+00
  8.8413245E-01  9.9356814E+00
  8.8421327E-01  9.9406988E+00
  8.8429400E-01  9.9457148E+00
  8.8437466E-01  9.9507295E+00
  8.8445524E-01  9.9557429E+00
  8.8453573E-01  9.9607549E+00
  8.8461615E-01  9.9657655E+00
  8.8469649E-01  9.9707749E+00
  8.8477675E-01  9.9757829E+00
  8.8485693E-01  9.9807895E+00
  8.8493703E-01  9.9857948E+00
  8.8501705E-01  9.9907988E+00
  8.8509699E-01  9.9958015E+00
  8.8517686E-01  1.0000803E+01
  8.8525665E-01  1.0005803E+01
  8.8533636E-01  1.0010802E+01
  8.8541599E-01  1.0015799E+01
  8.8549555E-01  1.0020795E+01
  8.8557503E-01  1.0025790E+01
  8.8565443E-01  1.0030783E+01
  8.8573375E-01  1.0035776E+01
  8.8581300E-01  1.0040766E+01
  8.8589217E-01  1.0045756E+01
  8.8597127E-01  1.0050744E+01
  8.8605029E-01  1.0055731E+01
  8.8612923E-01  1.0060717E+01
  8.8620810E-01  1.0065701E+01
  8.8628690E-01  1.0070685E+01
  8.8636562E-01  1.0075666E+01
  8.8644426E-01  1.0080647E+01
  8.8652283E-01  1.0085626E+01
  8.8660132E-01  1.0090604E+01
  8.8667974E-01  1.0095581E+01
  8.8675809E-01  1.0100557E+01
  8.8683636E-01  1.0105531E+01
  8.8691456E-01  1.0110504E+01
  8.8699268E-01  1.0115476E+01
  8.8707073E-01  1.0120446E+01
  8.8714871E-01  1.0125415E+01
  8.8722662E-01  1.0130383E+01
  8.8730445E-01  1.0135350E+01
  8.8738221E-01  1.0140316E+01
  8.8745989E-01  1.0145280E+01
  8.8753751E-01  1.0150243E+01
  8.8761505E-01  1.0155205E+01
  8.8769252E-01  1.0160166E+01
  8.8776992E-01  1.0165125E+01
  8.8784725E-01  1.0170083E+01
  8.8792450E-01  1.0175040E+01
  8.8800169E-01  1.0179996E+01
  8.8807880E-01  1.0184950E+01
  8.8815584E-01  1.0189904E+01
  8.8823282E-01  1.0194856E+01
  8.8830972E-01  1.0199806E+01
  8.8838655E-01  1.0204756E+01
  8.8846331E-01  1.0209705E+01
  8.8854000E-01  1.0214652E+01
  8.8861662E-01  1.0219598E+01
  8.8869317E-01  1.0224543E+01
  8.8876966E-01  1.0229487E+01
  8.8884607E-01  1.0234429E+01
  8.8892241E-01  1.0239371E+01
  8.8899869E-01  1.0244311E+01
  8.8907490E-01  1.0249250E+01
  8.8915104E-01  1.0254188E+01
  8.8922711E-01  1.0259124E+01
  8.8930311E-01  1.0264060E+01
  8.8937904E-01  1.0268994E+01
  8.8945491E-01  1.0273927E+01
  8.8953070E-01  1.0278859E+01
  8.8960644E-01  1.0283790E+01
  8.8968210E-01  1.0288720E+01
  8.8975770E-01  1.0293648E+01
  8.8983323E-01  1.0298576E+01
  8.8990869E-01  1.0303502E+01
  8.8998408E-01  1.0308427E+01
  8.9005941E-01  1.0313351E+01
  8.9013468E-01  1.0318274E+01
  8.9020987E-01  1.0323196E+01
  8.9028501E-01  1.0328116E+01
  8.9036007E-01  1.0333036E+01
  8.9043507E-01  1.0337954E+01
  8.9051001E-01  1.0342871E+01
  8.9058488E-01  1.0347787E+01
  8.9065968E-01  1.0352702E+01
  8.9073442E-01  1.0357616E+01
  8.9080910E-01  1.0362529E+01
  8.9088371E-01  1.0367441E+01
  8.9095825E-01  1.0372351E+01
  8.9103273E-01  1.0377261E+01
  8.9110715E-01  1.0382169E+01
  8.9118150E-01  1.0387077E+01
  8.9125579E-01  1.0391983E+01
  8.9133002E-01  1.0396888E+01
  8.9140418E-01  1.0401792E+01
  8.9147828E-01  1.0406695E+01
  8.9155232E-01  1.0411597E+01
  8.9162629E-01  1.0416497E+01
  8.9170020E-01  1.0421397E+01
  8.9177405E-01  1.0426296E+01
  8.9184784E-01  1.0431193E+01
  8.9192156E-01  1.0436090E+01
  8.9199522E-01  1.0440985E+01
  8.9206882E-01  1.0445880E+01
  8.9214236E-01  1.0450773E+01
  8.9221584E-01  1.0455665E+01
  8.9228925E-01  1.0460557E+01
  8.9236260E-01  1.0465447E+01
  8.9243589E-01  1.0470336E+01
  8.9250913E-01  1.0475224E+01
  8.9258230E-01  1.0480111E+01
  8.9265541E-01  1.0484997E+01
  8.9272845E-01  1.0489882E+01
  8.9280144E-01  1.0494766E+01
  8.9287437E-01  1.0499649E+01
  8.9294724E-01  1.0504531E+01
  8.9302005E-01  1.0509412E+01
  8.9309280E-01  1.0514292E+01
  8.9316548E-01  1.0519171E+01
  8.9323811E-01  1.0524048E+01
  8.9331068E-01  1.0528925E+01
  8.9338320E-01  1.0533801E+01
  8.9345565E-01  1.0538676E+01
  8.9352804E-01  1.0543550E+01
  8.9360038E-01  1.0548423E+01
  8.9367265E-01  1.0553294E+01
  8.9374487E-01  1.0558165E+01
  8.9381703E-01  1.0563035E+01
  8.9388913E-01  1.0567904E+01
  8.9396117E-01  1.0572772E+01
  8.9403316E-01  1.0577639E+01
  8.9410509E-01  1.0582505E+01
  8.9417696E-01  1.0587370E+01
  8.9424877E-01  1.0592234E+01
  8.9432053E-01  1.0597097E+01
  8.9439222E-01  1.0601959E+01
  8.9446387E-01  1.0606820E+01
  8.9453545E-01  1.0611680E+01
  8.9460698E-01  1.0616539E+01
  8.9467845E-01  1.0621397E+01
  8.9474987E-01  1.0626255E+01
  8.9482123E-01  1.0631111E+01
  8.9489253E-01  1.0635966E+01
  8.9496378E-01  1.0640821E+01
  8.9503497E-01  1.0645674E+01
  8.9510611E-01  1.0650527E+01
  8.9517719E-01  1.0655378E+01
  8.9524822E-01  1.0660229E+01
  8.9531919E-01  1.0665079E+01
  8.9539010E-01  1.0669928E+01
  8.9546097E-01  1.0674776E+01
  8.9553177E-01  1.0679623E+01
  8.9560252E-01  1.0684469E+01
  8.9567322E-01  1.0689314E+01
  8.9574386E-01  1.0694158E+01
  8.9581445E-01  1.0699002E+01
  8.9588499E-01  1.0703844E+01
  8.9595547E-01  1.0708685E+01
  8.9602590E-01  1.0713526E+01
  8.9609627E-01  1.0718366E+01
  8.9616659E-01  1.0723205E+01
  8.9623686E-01  1.0728043E+01
  8.9630707E-01  1.0732880E+01
  8.9637723E-01  1.0737716E+01
  8.9644734E-01  1.0742551E+01
  8.9651740E-01  1.0747386E+01
  8.9658740E-01  1.0752219E+01
  8.9665735E-01  1.0757052E+01
  8.9672725E-01  1.0761884E+01
  8.9679709E-01  1.0766715E+01
  8.9686689E-01  1.0771545E+01
  8.9693663E-01  1.0776374E+01
  8.9700632E-01  1.0781202E+01
  8.9707596E-01  1.0786030E+01
  8.9714555E-01  1.0790856E+01
  8.9721508E-01  1.0795682E+01
  8.9728457E-01  1.0800507E+01
  8.9735400E-01  1.0805331E+01
  8.9742338E-01  1.0810154E+01
  8.9749271E-01  1.0814977E+01
  8.9756200E-01  1.0819798E+01
  8.9763123E-01  1.0824619E+01
  8.9770041E-01  1.0829439E+01
